Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
4497 S Oak Leaf Ct,Vadnais Heights,MN,55127,RAMSEY,2025-07-17,10:00AM,,https://www.xome.com/auctions/4497-S-Oak-Leaf-Ct-Vadnais-Heights-MN-55127-221959481,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
9015 Haddon Avenue,Sun Valley,CA,91352,LOSANGELES,2025-07-17,10:00AM,,https://www.xome.com/auctions/9015-Haddon-Avenue-Sun-Valley-CA-91352-196288136,Xome.com,BDF Law Group,"3990 E. Concours Street, Suite 350, Ontario, CA 91764"
822 West Brenda Street,Somerton,AZ,85350,YUMA,2025-07-17,10:00AM,,https://www.xome.com/auctions/822-West-Brenda-Street-Somerton-AZ-85350-368840624,Xome.com,"Tiffany & Bosco, P.A.",602-255-6000
1201 Brentford Lane,Malvern,PA,19355,CHESTER,2025-07-17,10:00AM,,https://www.xome.com/auctions/1201-Brentford-Lane-Malvern-PA-19355-368556988,Xome.com,LOGS Legal Group LLP,
165 Riding Lane,Southern Pines,NC,28387,MOORE,2025-07-17,10:00AM,,https://www.xome.com/auctions/165-Riding-Lane-Southern-Pines-NC-28387-407794672,Xome.com,Hutchens Law Firm,"4317 Ramsey Street, Fayetteville, NC 28311"
1007 Walter St,Kalamazoo,MI,49001,KALAMAZOO,2025-07-17,10:00AM,,https://www.xome.com/auctions/1007-Walter-St-Kalamazoo-MI-49001-407594908,Xome.com,"Johnson, Blumberg & Associates, LLC",312-541-9710
4537 Custer Terr,Harrisburg,PA,17110,DAUPHIN,2025-07-17,10:00AM,,https://www.xome.com/auctions/4537-Custer-Terr-Harrisburg-PA-17110-403762808,Xome.com,"Brock and Scott, PLLC",317-537-3001
937 S Hayes St,Hastings,MI,49058,BARRY,2025-07-17,10:00AM,,https://www.xome.com/auctions/937-S-Hayes-St-Hastings-MI-49058-401779509,Xome.com,Orlans Law Group PLLC,248-502-1400
315 E Linden St,Hartford,MI,49057,VANBUREN,2025-07-17,10:00AM,,https://www.xome.com/auctions/315-E-Linden-St-Hartford-MI-49057-407691952,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
1524 Lakeshore Dr,Anniston,AL,36207,CALHOUN,2025-07-17,11:00AM,,https://www.xome.com/auctions/1524-Lakeshore-Dr-Anniston-AL-36207-406590849,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
343 Village Commons Blvd,Camarillo,CA,93012,VENTURA,2025-07-17,11:00AM,,https://www.xome.com/auctions/343-Village-Commons-Blvd-Camarillo-CA-93012-404381201,Xome.com,"Tiffany & Bosco, P.A.","7720 N. 16th St., Suite 300, Phoenix, AZ 85020"
740 Jolynn Rd W,Jacksonville,FL,32225,DUVAL,2025-07-17,11:00AM,,https://www.xome.com/auctions/740-Jolynn-Rd-W-Jacksonville-FL-32225-398398181,Xome.com,"Miller, George & Suggs, PLLC",786-268-9954
167 Summit Drive,Allegan,MI,49010,ALLEGAN,2025-07-17,10:00AM,,https://www.xome.com/auctions/167-Summit-Drive-Allegan-MI-49010-407691512,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
1566 E Hobble Creek Dr,Safford,AZ,85546,GRAHAM,2025-07-17,11:00AM,,https://www.xome.com/auctions/1566-E-Hobble-Creek-Dr-Safford-AZ-85546-396061268,Xome.com,"Tiffany & Bosco, P.A.",602-255-6000
185 Hill Street Extension,Tewksbury,MA,01876,MIDDLESEX,2025-07-17,11:00AM,,https://www.xome.com/auctions/185-Hill-Street-Extension-Tewksbury-MA-1876-394548721,Xome.com,"Brock and Scott, PLLC",910-392-4988
2825 Amber Ridge Ct,Deltona,FL,32725,VOLUSIA,2025-07-17,11:00AM,,https://www.xome.com/auctions/2825-Amber-Ridge-Ct-Deltona-FL-32725-394186620,Xome.com,"Brock and Scott, PLLC",910-392-4988
4522 Mckenna Dr,Adrian,MI,49221,LENAWEE,2025-07-17,10:00AM,,https://www.xome.com/auctions/4522-Mckenna-Dr-Adrian-MI-49221-407684183,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
13165 S M 66 Hwy,Bellevue,MI,49021,EATON,2025-07-17,10:00AM,,https://www.xome.com/auctions/13165-S-M-66-Hwy-Bellevue-MI-49021-407662016,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
2007 Miramonte Dr.,Prescott,AZ,86301,YAVAPAI,2025-07-17,11:00AM,,https://www.xome.com/auctions/2007-Miramonte-Dr-Prescott-AZ-86301-376109316,Xome.com,"Tiffany & Bosco, P.A.",602-255-6000
690 Cox Ave,Holly Springs,MS,38635,MARSHALL,2025-07-17,11:00AM,,https://www.xome.com/auctions/690-Cox-Ave-Holly-Springs-MS-38635-407761713,Xome.com,"Dean Morris, LLC",318-388-1440
423 Walnut St,Thayer,MO,65791,OREGON,2025-07-17,11:00AM,,https://www.xome.com/auctions/423-Walnut-St-Thayer-MO-65791-407500060,Xome.com,"Marinosci Law Group, P.C.",401-234-9200
8333 Anslee Way Nw,Huntsville,AL,35806,MADISON,2025-07-17,11:00AM,,https://www.xome.com/auctions/8333-Anslee-Way-Nw-Huntsville-AL-35806-407394338,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
9259 John S Mosby Hwy,Upperville,VA,20184,FAUQUIER,2025-07-17,11:30AM,,https://www.xome.com/auctions/9259-John-S-Mosby-Hwy-Upperville-VA-20184-406214649,Xome.com,"BWW Law Group, LLC",301-961-6555
15345 W Port Royale Ln,Surprise,AZ,85379,MARICOPA,2025-07-17,12:00PM,,https://www.xome.com/auctions/15345-W-Port-Royale-Ln-Surprise-AZ-85379-404179634,Xome.com,"Tiffany & Bosco, P.A.",602-255-6000
7800 E Joshua Pl,Tucson,AZ,85730,PIMA,2025-07-17,11:30AM,,https://www.xome.com/auctions/7800-E-Joshua-Pl-Tucson-AZ-85730-405435028,Xome.com,"Nestor Solutions, LLC",888-403-4115
3003 Mary Dr,Pine Bluff,AR,71603,JEFFERSON,2025-07-17,12:00PM,,https://www.xome.com/auctions/3003-Mary-Dr-Pine-Bluff-AR-71603-404040911,Xome.com,"Mackie Wolf Zientz & Mann, P.C.",501-218-8111
3900 E Baseline Rd,Phoenix,AZ,85042,MARICOPA,2025-07-17,12:00PM,,https://www.xome.com/auctions/3900-E-Baseline-Rd-Phoenix-AZ-85042-405437088,Xome.com,"Nestor Solutions, LLC",888-403-4115
24214 W Gibson Ln,Buckeye,AZ,85326,MARICOPA,2025-07-17,12:00PM,,https://www.xome.com/auctions/24214-W-Gibson-Ln-Buckeye-AZ-85326-401803694,Xome.com,"ZBS LAW, LLP",602-282-6188
94 Galleria Dr,Mays Landing,NJ,08330,ATLANTIC,2025-07-17,12:00PM,,https://www.xome.com/auctions/94-Galleria-Dr-Mays-Landing-NJ-8330-396819097,Xome.com,Powers Kirn LLC,856-802-1000
2513 Talbot Road,Baltimore,MD,21216,BALTIMORECITY,2025-07-17,01:00PM,,https://www.xome.com/auctions/2513-Talbot-Road-Baltimore-MD-21216-401344577,Xome.com,"BWW Law Group, LLC",301-961-6555
105 Kent St,Galt,CA,95632,SACRAMENTO,2025-07-17,01:30PM,,https://www.xome.com/auctions/105-Kent-St-Galt-CA-95632-404650251,Xome.com,"Aldridge Pite, LLP","Six Piedmont Center, 3525 Piedmont Road, N.E., Suite 700, Atlanta, GA 30305"
1719 Chateau Dr,Olivehurst,CA,95961,YUBA,2025-07-17,01:30PM,,https://www.xome.com/auctions/1719-Chateau-Dr-Olivehurst-CA-95961-404649898,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
123 Second Street,Indian Head,PA,15446,FAYETTE,2025-07-17,02:00PM,,https://www.xome.com/auctions/123-Second-Street-Indian-Head-PA-15446-394243648,Xome.com,"McCabe, Weisberg & Conway, LLC",215-790-1010
1101 N Conyer St,Visalia,CA,93291,TULARE,2025-07-17,02:00PM,,https://www.xome.com/auctions/1101-N-Conyer-St-Visalia-CA-93291-384427240,Xome.com,IDEA Law Group LLC,"4530 S. Eastern Ave Ste. 10, Las Vegas, NV 89119"
32 Aviator Way,Kingsbury,NY,12804,WASHINGTON,2025-07-17,03:00PM,,https://www.xome.com/auctions/32-Aviator-Way-Kingsbury-NY-12804-406129934,Xome.com,RAS  Primary,516-280-7675
949 Westbrook Rd,Dayton,OH,45415,MONTGOMERY,2025-07-18,09:00AM,,https://www.xome.com/auctions/949-Westbrook-Rd-Dayton-OH-45415-407097294,Xome.com,"Brock and Scott, PLLC",910-202-2750
3020 13th Street,Cuyahoga Falls,OH,44223,SUMMIT,2025-07-18,09:00AM,,https://www.xome.com/auctions/3020-13th-Street-Cuyahoga-Falls-OH-44223-369630376,Xome.com,LOGS Legal Group LLP,513-396-8100
822 Wesley Ln Unit B,Charlottesville,VA,22911,ALBEMARLE,2025-07-18,09:30AM,,https://www.xome.com/auctions/822-Wesley-Ln-Unit-B-Charlottesville-VA-22911-406216759,Xome.com,"BWW Law Group, LLC",301-961-6555
125 S Cardinal Ave,Stockton,CA,95215,SANJOAQUIN,2025-07-18,09:30AM,,https://www.xome.com/auctions/125-S-Cardinal-Ave-Stockton-CA-95215-327891894,Xome.com,McCarthy & Holthus LLP,"2763 Camino Del Rio South, Suite 100, San Diego, CA 92108"
122 Laurel Way,Versailles,KY,40383,WOODFORD,2025-07-18,10:00AM,,https://www.xome.com/auctions/122-Laurel-Way-Versailles-KY-40383-407758464,Xome.com,The Manley Law Firm LLC,614-220-5611
717 S 5th St,Atchison,KS,66002,ATCHISON,2025-07-18,10:00AM,,https://www.xome.com/auctions/717-S-5th-St-Atchison-KS-66002-407362809,Xome.com,"Millsap & Singer, P.C.",636-537-0110
741 Columbus Avenue,Akron,OH,44306,SUMMIT,2025-07-18,10:00AM,,https://www.xome.com/auctions/741-Columbus-Avenue-Akron-OH-44306-407064986,Xome.com,LOGS Legal Group LLP,513-396-8100
8426 Belmac Way,Camby,IN,46113,MARION,2025-07-18,10:00AM,,https://www.xome.com/auctions/8426-Belmac-Way-Camby-IN-46113-406995989,Xome.com,"Feiwell & Hannoy, P.C.",317-237-2727
5225 W Shumway Farm Road,Laveen,AZ,85339,MARICOPA,2025-07-17,12:00PM,,https://www.xome.com/auctions/5225-W-Shumway-Farm-Road-Laveen-AZ-85339-405314868,Xome.com,"Nestor Solutions, LLC",888-403-4115
6905 Old Military Rd Ne,Bremerton,WA,98311,KITSAP,2025-07-18,10:00AM,,https://www.xome.com/auctions/6905-Old-Military-Rd-Ne-Bremerton-WA-98311-403965562,Xome.com,"McCalla Raymer Leibert Pierce, LLC",425-615-7979
2315 Table Rock Rd,Biglerville,PA,17307,ADAMS,2025-07-18,10:00AM,,https://www.xome.com/auctions/2315-Table-Rock-Rd-Biglerville-PA-17307-403852404,Xome.com,"KML Law Group, P.C.",215-627-1322
1935 Pershing Avenue,Morton,PA,19070,DELAWARE,2025-07-18,10:00AM,,https://www.xome.com/auctions/1935-Pershing-Avenue-Morton-PA-19070-402927978,Xome.com,Orlans Law Group PLLC,248-502-1400
7235 S Claremont Ave,Chicago,IL,60636,COOK,2025-07-18,10:00AM,,https://www.xome.com/auctions/7235-S-Claremont-Ave-Chicago-IL-60636-402382243,Xome.com,The Manley Law Firm LLC,614-220-5611
11 Steeple Chase Cir #11,Attleboro,MA,02703,BRISTOL,2025-07-18,10:00AM,,https://www.xome.com/auctions/11-Steeple-Chase-Cir-11-Attleboro-MA-2703-401135189,Xome.com,"Brock and Scott, PLLC",910-392-4988
4216 W 7th St,Trainer,PA,19061,DELAWARE,2025-07-18,10:00AM,,https://www.xome.com/auctions/4216-W-7th-St-Trainer-PA-19061-395744589,Xome.com,"Brock and Scott, PLLC",317-537-3001
134 Cameron Square Dr,Evans City,PA,16033,BUTLER,2025-07-18,10:00AM,,https://www.xome.com/auctions/134-Cameron-Square-Dr-Evans-City-PA-16033-392901671,Xome.com,"Leopold & Associates, PLLC",914-219-5787
605 Harney Rd,Littlestown,PA,17340,ADAMS,2025-07-18,10:00AM,,https://www.xome.com/auctions/605-Harney-Rd-Littlestown-PA-17340-390013680,Xome.com,RAS  Primary,973-575-0707
467 Lombardy Road,Drexel Hill,PA,19026,DELAWARE,2025-07-18,10:00AM,,https://www.xome.com/auctions/467-Lombardy-Road-Drexel-Hill-PA-19026-386992980,Xome.com,Orlans Law Group PLLC,248-502-1400
8814 Stoddard Ln,Indianapolis,IN,46217,MARION,2025-07-18,10:00AM,,https://www.xome.com/auctions/8814-Stoddard-Ln-Indianapolis-IN-46217-406953045,Xome.com,"Feiwell & Hannoy, P.C.",317-237-2727
13422 Jewel Avenue Apt A,Flushing,NY,11367,QUEENS,2025-07-18,10:00AM,,https://www.xome.com/auctions/13422-Jewel-Avenue-Apt-A-Flushing-NY-11367-384045022,Xome.com,"Frenkel Lambert Weiss Weisman & Gordon, LLP",631-969-3100
226 Havenhill Rd.,Butler,PA,16001,BUTLER,2025-07-18,10:00AM,,https://www.xome.com/auctions/226-Havenhill-Rd-Butler-PA-16001-383772336,Xome.com,Hill Wallack LLP,
118 Heather Rd,Upper Darby,PA,19082,DELAWARE,2025-07-18,10:00AM,,https://www.xome.com/auctions/118-Heather-Rd-Upper-Darby-PA-19082-371037232,Xome.com,Hill Wallack LLP,
1957 Oneida Valley Rd,Karns City,PA,16041,BUTLER,2025-07-18,10:00AM,,https://www.xome.com/auctions/1957-Oneida-Valley-Rd-Karns-City-PA-16041-369291731,Xome.com,"Brock and Scott, PLLC",317-537-3001
24644 Willowby Avenue,Eastpointe,MI,48021,MACOMB,2025-07-18,10:00AM,,https://www.xome.com/auctions/24644-Willowby-Avenue-Eastpointe-MI-48021-318116343,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
3007 Ne 88th St,Seattle,WA,98115,KING,2025-07-18,10:00AM,,https://www.xome.com/auctions/3007-Ne-88th-St-Seattle-WA-98115-306672703,Xome.com,"McCalla Raymer Leibert Pierce, LLC",425-615-7979
590 Pearl St,Benton Harbor,MI,49022,BERRIEN,2025-07-18,10:00AM,,https://www.xome.com/auctions/590-Pearl-St-Benton-Harbor-MI-49022-407907794,Xome.com,"Schneiderman & Sherman,P.C.",248-539-7400
2111 Spansail Dr,Niles,MI,49120,BERRIEN,2025-07-18,10:00AM,,https://www.xome.com/auctions/2111-Spansail-Dr-Niles-MI-49120-407758375,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
16210 Wellington Ave,Roseville,MI,48066,MACOMB,2025-07-18,10:00AM,,https://www.xome.com/auctions/16210-Wellington-Ave-Roseville-MI-48066-407536982,Xome.com,"Schneiderman & Sherman,P.C.",248-539-7400
211 Walnut St,Erie,PA,16507,ERIE,2025-07-18,10:00AM,,https://www.xome.com/auctions/211-Walnut-St-Erie-PA-16507-405736030,Xome.com,"KML Law Group, P.C.",215-627-1322
22 Rita Marie Ave,Littlestown,PA,17340,ADAMS,2025-07-18,10:00AM,,https://www.xome.com/auctions/22-Rita-Marie-Ave-Littlestown-PA-17340-404826217,Xome.com,Hill Wallack LLP,
1009 W Plum St,Centralia,WA,98531,LEWIS,2025-07-18,10:00AM,,https://www.xome.com/auctions/1009-W-Plum-St-Centralia-WA-98531-402267797,Xome.com,LOGS Legal Group LLP,602-222-5711
100 1st St E,Vernon Center,MN,56090,BLUEEARTH,2025-07-18,10:00AM,,https://www.xome.com/auctions/100-1st-St-E-Vernon-Center-MN-56090-401543112,Xome.com,"Liebo, Weingarden, Dobie & Barbee PLLP",952-925-6888
1004 14th Ave S,Birmingham,AL,35205,JEFFERSON,2025-07-18,11:00AM,,https://www.xome.com/auctions/1004-14th-Ave-S-Birmingham-AL-35205-407500404,Xome.com,"Tiffany & Bosco, P.A.",205-930-5200
1104 9th Ave,Pleasant Grove,AL,35127,JEFFERSON,2025-07-18,11:00AM,,https://www.xome.com/auctions/1104-9th-Ave-Pleasant-Grove-AL-35127-406931991,Xome.com,"McPhail Sanchez, LLC",251-438-2333
266 Margate Rd,Upper Darby,PA,19082,DELAWARE,2025-07-18,10:00AM,,https://www.xome.com/auctions/266-Margate-Rd-Upper-Darby-PA-19082-405392322,Xome.com,"KML Law Group, P.C.",215-627-1322
129 Horton Drive,Odenville,AL,35120,SAINTCLAIR,2025-07-18,11:00AM,,https://www.xome.com/auctions/129-Horton-Drive-Odenville-AL-35120-406399595,Xome.com,"Tiffany & Bosco, P.A.",205-930-5200
261 Parsons Road,Whitethorn,CA,95589,HUMBOLDT,2025-07-18,11:00AM,,https://www.xome.com/auctions/261-Parsons-Road-Whitethorn-CA-95589-405161061,Xome.com,Trustee Corps,"17100 Gillette Ave, Irvine, CA 92614"
5635 Cedar Creek Park Dr,Bessemer,AL,35022,JEFFERSON,2025-07-18,11:00AM,,https://www.xome.com/auctions/5635-Cedar-Creek-Park-Dr-Bessemer-AL-35022-404224396,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
4406 Masters Road,Pell City,AL,35128,SAINTCLAIR,2025-07-18,11:00AM,,https://www.xome.com/auctions/4406-Masters-Road-Pell-City-AL-35128-391394736,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
5417 S Sacramento Ave,Chicago,IL,60632,COOK,2025-07-18,10:00AM,,https://www.xome.com/auctions/5417-S-Sacramento-Ave-Chicago-IL-60632-405126224,Xome.com,"McCalla Raymer Leibert Pierce, LLC",312-346-9088
2825 Smith Sims Rd,Trussville,AL,35173,JEFFERSON,2025-07-18,11:00AM,,https://www.xome.com/auctions/2825-Smith-Sims-Rd-Trussville-AL-35173-404527561,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
532 Lindsay Street,Ridley Park,PA,19078,DELAWARE,2025-07-18,10:00AM,,https://www.xome.com/auctions/532-Lindsay-Street-Ridley-Park-PA-19078-404601712,Xome.com,"KML Law Group, P.C.",215-627-1322
22135 Sevilla Rd 47,Hayward,CA,94541,ALAMEDA,2025-07-18,12:00PM,,https://www.xome.com/auctions/22135-Sevilla-Rd-47-Hayward-CA-94541-407752661,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
758 Strasburg Rd,Front Royal,VA,22630,WARREN,2025-07-18,12:15PM,,https://www.xome.com/auctions/758-Strasburg-Rd-Front-Royal-VA-22630-385458750,Xome.com,"Vylla Solutions, LLC",949-517-6400
2586 Midland Rd,Bay City,MI,48706,BAY,2025-07-18,10:00AM,,https://www.xome.com/auctions/2586-Midland-Rd-Bay-City-MI-48706-404198170,Xome.com,Orlans Law Group PLLC,248-502-1400
3418 Santa Fe St,Riverbank,CA,95367,STANISLAUS,2025-07-18,01:00PM,,https://www.xome.com/auctions/3418-Santa-Fe-St-Riverbank-CA-95367-406360955,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
243 S Van Dien Ave,Ridgewood,NJ,07450,BERGEN,2025-07-18,02:00PM,,https://www.xome.com/auctions/243-S-Van-Dien-Ave-Ridgewood-NJ-7450-297104020,Xome.com,LOGS Legal Group LLP,856-793-3080
101 Ridge Rd Apt 5,Naugatuck,CT,06770,NEWHAVEN,2025-07-19,12:00PM,,https://www.xome.com/auctions/101-Ridge-Rd-Apt-5-Naugatuck-CT-6770-406884860,Xome.com,"Brock and Scott, PLLC",
1665 N Keene Ave,Fremont,NE,68025,DODGE,2025-07-21,09:00AM,,https://www.xome.com/auctions/1665-N-Keene-Ave-Fremont-NE-68025-406882872,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
380 Winchester Street,Vallejo,CA,94590,SOLANO,2025-07-21,09:30AM,,https://www.xome.com/auctions/380-Winchester-Street-Vallejo-CA-94590-406473721,Xome.com,"Vylla Solutions, LLC","1600 S. Douglass Rd., Suite 140, Anaheim, CA 92806"
975 Brookfield Ave,Lathrop,CA,95330,SANJOAQUIN,2025-07-21,09:30AM,,https://www.xome.com/auctions/975-Brookfield-Ave-Lathrop-CA-95330-380616374,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
2717 S Hay Point Rd,Sault Sainte Marie,MI,49783,CHIPPEWA,2025-07-18,10:00AM,,https://www.xome.com/auctions/2717-S-Hay-Point-Rd-Sault-Sainte-Marie-MI-49783-404197714,Xome.com,Orlans Law Group PLLC,248-502-1400
3416n Ruch Street,Whitehall,PA,18052,LEHIGH,2025-07-18,10:00AM,,https://www.xome.com/auctions/3416n-Ruch-Street-Whitehall-PA-18052-404202050,Xome.com,"KML Law Group, P.C.",215-627-1322
127 N Dr,Valencia,PA,16059,BUTLER,2025-07-18,10:00AM,,https://www.xome.com/auctions/127-N-Dr-Valencia-PA-16059-403993368,Xome.com,RAS  Primary,973-575-0707
3635 Lake Victoria Drive,North Las Vegas,NV,89032,CLARK,2025-07-21,10:00AM,,https://www.xome.com/auctions/3635-Lake-Victoria-Drive-North-Las-Vegas-NV-89032-407974884,Xome.com,McCarthy & Holthus LLP,619-685-4800
9593 Harbour Lake Cir,Boynton Beach,FL,33437,PALMBEACH,2025-07-21,10:00AM,,https://www.xome.com/auctions/9593-Harbour-Lake-Cir-Boynton-Beach-FL-33437-407752475,Xome.com,"Brock and Scott, PLLC",910-392-4988
266 W Cedar St,Grafton,WI,53024,OZAUKEE,2025-07-21,10:00AM,,https://www.xome.com/auctions/266-W-Cedar-St-Grafton-WI-53024-407303929,Xome.com,Diaz Anselmo & Associates P.A,954-564-0071
165 N 900 W,Salt Lake City,UT,84116,SALTLAKE,2025-07-21,10:00AM,,https://www.xome.com/auctions/165-N-900-W-Salt-Lake-City-UT-84116-406418159,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
417 S Jefferson Street,Chicago,IL,60607,COOK,2025-07-21,10:00AM,,https://www.xome.com/auctions/417-S-Jefferson-Street-Chicago-IL-60607-405914483,Xome.com,Codilis Law Firms,630-794-5300
1625 W Ainslie St,Chicago,IL,60640,COOK,2025-07-21,10:00AM,,https://www.xome.com/auctions/1625-W-Ainslie-St-Chicago-IL-60640-405498640,Xome.com,Lender Legal PLLC,407-730-4644
1906 Penn Avenue N,Minneapolis,MN,55411,HENNEPIN,2025-07-21,10:00AM,,https://www.xome.com/auctions/1906-Penn-Avenue-N-Minneapolis-MN-55411-404894956,Xome.com,"Trott Law, P.C.",651-209-9760
1 Judith Drive,Coram,NY,11727,SUFFOLK,2025-07-21,10:00AM,,https://www.xome.com/auctions/1-Judith-Drive-Coram-NY-11727-401494124,Xome.com,LOGS Legal Group LLP,585-247-9000
16 Teak Loop,Ocala,FL,34472,MARION,2025-07-21,10:00AM,,https://www.xome.com/auctions/16-Teak-Loop-Ocala-FL-34472-382619399,Xome.com,"Kelley Kronenberg, P.A.",954-370-9970
8389 Konaway Loop S,Salem,OR,97306,MARION,2025-07-21,10:00AM,,https://www.xome.com/auctions/8389-Konaway-Loop-S-Salem-OR-97306-371745240,Xome.com,LOGS Legal Group LLP,602-222-5711
810 Oakmont Lane,Lake Arrowhead,CA,92352,SANBERNARDINO,2025-07-21,01:00PM,,https://www.xome.com/auctions/810-Oakmont-Lane-Lake-Arrowhead-CA-92352-407752469,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
16819 Hidden Creek Dr,Victorville,CA,92395,SANBERNARDINO,2025-07-21,01:00PM,,https://www.xome.com/auctions/16819-Hidden-Creek-Dr-Victorville-CA-92395-406952968,Xome.com,"Sokolof Remtulla, PLLC","6801 Lake Worth Road, Suite 100E, Greenacres, FL 33467"
428 Burr Oak Rd,Lynchburg,VA,24502,CAMPBELL,2025-07-21,10:00AM,,https://www.xome.com/auctions/428-Burr-Oak-Rd-Lynchburg-VA-24502-366420806,Xome.com,Orlans Law Group PLLC,248-502-1400
15096 Walnut St,Hesperia,CA,92345,SANBERNARDINO,2025-07-21,01:00PM,,https://www.xome.com/auctions/15096-Walnut-St-Hesperia-CA-92345-406590331,Xome.com,"McCalla Raymer Leibert Pierce, LLC","301 E. Ocean Blvd., Suite 1720, Long Beach, CA 90802"
1606 Seattle St,Modesto,CA,95358,STANISLAUS,2025-07-21,01:00PM,,https://www.xome.com/auctions/1606-Seattle-St-Modesto-CA-95358-406589746,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
14027 Driftwood Dr,Victorville,CA,92395,SANBERNARDINO,2025-07-21,01:00PM,,https://www.xome.com/auctions/14027-Driftwood-Dr-Victorville-CA-92395-405349592,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
3 Rogers St,Nashua,NH,03064,HILLSBOROUGH,2025-07-21,01:00PM,,https://www.xome.com/auctions/3-Rogers-St-Nashua-NH-3064-396819436,Xome.com,Orlans Law Group PLLC,248-502-1400
852 Arrowhead Dr,Madisonville,KY,42431,HOPKINS,2025-07-21,10:00AM,,https://www.xome.com/auctions/852-Arrowhead-Dr-Madisonville-KY-42431-407658446,Xome.com,"Brock and Scott, PLLC",
26752 State Hwy 189,Twin Peaks,CA,92391,SANBERNARDINO,2025-07-21,01:00PM,,https://www.xome.com/auctions/26752-State-Hwy-189-Twin-Peaks-CA-92391-407765023,Xome.com,"The Mortgage Law Firm, PLC","27368 Via Industria, Ste 201, Temecula, CA 92590"
1820 Anchorage Way,Discovery Bay,CA,94514,CONTRACOSTA,2025-07-21,01:30PM,,https://www.xome.com/auctions/1820-Anchorage-Way-Discovery-Bay-CA-94514-404654083,Xome.com,"Aldridge Pite, LLP","Six Piedmont Center, 3525 Piedmont Road, N.E., Suite 700, Atlanta, GA 30305"
87 Lukens Street,Brentwood,NY,11717,SUFFOLK,2025-07-22,08:45AM,,https://www.xome.com/auctions/87-Lukens-Street-Brentwood-NY-11717-406647344,Xome.com,"Aldridge Pite, LLP",877-319-8840
32 Locust Grove Road,Tinton Falls,NJ,07753,MONMOUTH,2025-07-21,10:00AM,,https://www.xome.com/auctions/32-Locust-Grove-Road-Tinton-Falls-NJ-7753-407140833,Xome.com,Hill Wallack LLP,609-924-0808
3589 N Chamberlain Blvd,North Port,FL,34286,SARASOTA,2025-07-22,09:00AM,,https://www.xome.com/auctions/3589-N-Chamberlain-Blvd-North-Port-FL-34286-403787786,Xome.com,DeLuca Law Group PLLC,954-368-1311
16 Beechwood Aveune,Keansburg,NJ,07734,MONMOUTH,2025-07-21,10:00AM,,https://www.xome.com/auctions/16-Beechwood-Aveune-Keansburg-NJ-7734-406997278,Xome.com,Parker McCay P.A.,856-596-8900
11549 Kayal Ave,Moreno Valley,CA,92557,RIVERSIDE,2025-07-22,09:00AM,,https://www.xome.com/auctions/11549-Kayal-Ave-Moreno-Valley-CA-92557-403599921,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
2551 Bluewater Dr,Wauconda,IL,60084,LAKE,2025-07-22,09:30AM,,https://www.xome.com/auctions/2551-Bluewater-Dr-Wauconda-IL-60084-381450394,Xome.com,RAS  Primary,470-321-7112
1779 California Ave,Rolling Meadows,IL,60008,COOK,2025-07-21,10:30AM,,https://www.xome.com/auctions/1779-California-Ave-Rolling-Meadows-IL-60008-402570433,Xome.com,LOGS Legal Group LLP,847-291-1717
732 Aintree Rd,Charlotte,NC,28215,MECKLENBURG,2025-07-22,10:00AM,,https://www.xome.com/auctions/732-Aintree-Rd-Charlotte-NC-28215-407976218,Xome.com,Hutchens Law Firm,"4317 Ramsey Street, Fayetteville, NC 28311"
719 Maple St,Perry,OK,73077,NOBLE,2025-07-22,10:00AM,,https://www.xome.com/auctions/719-Maple-St-Perry-OK-73077-407909407,Xome.com,"Baer & Timberlake, PC",405-842-7722
