Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
159 OAKLAWN AVENUE,DAYTON ,OH, 45410,montgomery,07/11/2025,09:00 AM ET,2024 CV 06185 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
5109 FORTMAN DR,DAYTON ,OH, 45417,montgomery,07/11/2025,09:00 AM ET,2024 CV 06413 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
53 EAST DIXON AVENUE,DAYTON ,OH, 45419,montgomery,07/11/2025,09:00 AM ET,2025 CV 00249 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1217-1219 CREIGHTON AVENUE,DAYTON ,OH, 45420,montgomery,07/11/2025,09:00 AM ET,2024 CV 04989 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
5630 BOTKINS ROAD,DAYTON ,OH, 45424,montgomery,07/11/2025,09:00 AM ET,2025 CV 01439 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
5207 WEIGOLD COURT,DAYTON ,OH, 45426,montgomery,07/11/2025,09:00 AM ET,2013 CV 00283 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
6017 AVIATION TRAIL,DAYTON ,OH, 45439,montgomery,07/11/2025,09:00 AM ET,2023 CV 02068 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1795 DYER RD,GROVE CITY ,OH, 431230000,franklin,07/11/2025,09:00 AM ET,24CV6679 (12967),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
300 LINCOLN ST,NEW PARIS ,OH, 45347,preble,07/11/2025,09:00 AM ET,23CV032700 (0),https://preble.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
101 HIGH ST,WEST MANCHESTER ,OH, 45382,preble,07/11/2025,09:00 AM ET,17CV031020 (0),https://preble.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
34 CLINTON AVENUE,AKRON ,OH, 44301,summit,07/11/2025,10:00 AM ET,CV2024115023 (9368),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1161 DIAGONAL ROAD,AKRON ,OH, 44307,summit,07/11/2025,10:00 AM ET,CV2024093824 (9376),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1115 OXFORD CIRCLE,AKRON ,OH, 44312,summit,07/11/2025,10:00 AM ET,CV2024062692 (9377),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
2480 BENTON AVENUE,AKRON ,OH, 44312,summit,07/11/2025,10:00 AM ET,CV2024104890 (9374),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1241 HILTON DRIVE,AKRON ,OH, 443130000,summit,07/11/2025,10:00 AM ET,CV2024104436 (9371),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
0 HAWKINS AVENUE,AKRON ,OH, 44320,summit,07/11/2025,10:00 AM ET,CV2024062269 (9487),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
912 N 8TH STREET,CAMBRIDGE ,OH, 43725,guernsey,07/11/2025,10:00 AM ET,25CV000105 (0),https://guernsey.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
12 WELLS STREET,COALTON ,OH, 45621,jackson,07/11/2025,10:00 AM ET,21CIV0077 (0),https://jackson.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
2129 17TH STREET,CUYAHOGA FALLS ,OH, 44223,summit,07/11/2025,10:00 AM ET,CV2024115012 (9367),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1175 MUNROE ROAD,TALLMADGE ,OH, 44278,summit,07/11/2025,10:00 AM ET,CV2024104852 (9375),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1860 CURRY LANE,TWINSBURG ,OH, 44087,summit,07/11/2025,10:00 AM ET,CV2023103864 (9370),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1436 SOUTH NEW YOUK AVE,WELLSTON ,OH, 45692,jackson,07/11/2025,10:00 AM ET,24CIV0024 (0),https://jackson.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
8782 ALYCE ST,FRANKLIN ,OH, 45005,warren,07/14/2025,08:30 AM ET,24CV097781,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
6797 HILL AVE,FRANKLIN ,OH, 45005,warren,07/14/2025,08:30 AM ET,25CV098469,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
9491 BIRCH DR,LOVELAND ,OH, 45140,warren,07/14/2025,08:30 AM ET,24CV097233,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
7493 SOMERSET DRIVE,MASON ,OH, 45040,warren,07/14/2025,08:30 AM ET,24CV098058,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
702 MIDDLEBORO RD,OREGONIA ,OH, 45054,warren,07/14/2025,08:30 AM ET,24CV097494,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
5611 GATEWAY LN UNIT 106,BROOKPARK ,OH, 44142,cuyahoga,07/14/2025,09:00 AM ET,CV24102882 (51808),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
7507 RUTLEDGE AVENUE,CLEVELAND ,OH, 44102,cuyahoga,07/14/2025,09:00 AM ET,CV23983689 (51801),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
5206 DUKE AVENUE,CLEVELAND ,OH, 441020000,cuyahoga,07/14/2025,09:00 AM ET,CV23983690 (51802),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
10841 TACOMA AVENUE,CLEVELAND ,OH, 441080000,cuyahoga,07/14/2025,09:00 AM ET,CV24108683 (51817),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
842 ALHAMBRA ROAD,CLEVELAND ,OH, 441100000,cuyahoga,07/14/2025,09:00 AM ET,CV24992773-A (51819),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3493 WEST 118TH STREET,CLEVELAND ,OH, 44111,cuyahoga,07/14/2025,09:00 AM ET,CV24107061 (51815),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3511 3513 W 125TH ST,CLEVELAND ,OH, 441110000,cuyahoga,07/14/2025,09:00 AM ET,CV24104459 (51809),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
16404 WALDEN AVENUE,CLEVELAND ,OH, 441280000,cuyahoga,07/14/2025,09:00 AM ET,CV24103288 (51445),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
12412 SPRECHER AVENUE,CLEVELAND ,OH, 44135,cuyahoga,07/14/2025,09:00 AM ET,CV25110892 (51827),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2373 NORTH TAYLOR ROAD,CLEVELAND HEIGHTS ,OH, 441120000,cuyahoga,07/14/2025,09:00 AM ET,CV21949831 (51797),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
13127 CEDAR ROAD,CLEVELAND HEIGHTS ,OH, 44118,cuyahoga,07/14/2025,09:00 AM ET,CV24105439 (51810),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3609 MEADOWBROOK BOULEVARD,CLEVELAND HEIGHTS ,OH, 44118,cuyahoga,07/14/2025,09:00 AM ET,CV24999532 (51826),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2115 GOODNOR ROAD,CLEVELAND HEIGHTS ,OH, 441180000,cuyahoga,07/14/2025,09:00 AM ET,CV24997243 (51824),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3741 WOODRIDGE ROAD,CLEVELAND HEIGHTS ,OH, 44121,cuyahoga,07/14/2025,09:00 AM ET,CV24102478 (51807),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1282 1284 EAST 141ST STREET,EAST CLEVELAND ,OH, 44112,cuyahoga,07/14/2025,09:00 AM ET,CV24992773-B (51820),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
629 EAST 185TH STREET,EUCLID ,OH, 44119,cuyahoga,07/14/2025,09:00 AM ET,CV24106171 (51812),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
20451 MORRIS AVENUE,EUCLID ,OH, 44123,cuyahoga,07/14/2025,09:00 AM ET,CV23979316 (51800),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
27651 LAKESHORE BOULEVARD,EUCLID ,OH, 44132,cuyahoga,07/14/2025,09:00 AM ET,CV23987670 (51803),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
13008 WILLARD AVENUE,GARFIELD HEIGHTS ,OH, 44125,cuyahoga,07/14/2025,09:00 AM ET,CV24101364 (51806),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
315 WEST MAIN ST,JEWETT ,OH, 43986,harrison,07/14/2025,09:00 AM ET,CVE 2024-0008 (0),https://harrison.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
6158 WILSON MILLS ROAD,MAYFIELD VILLAGE ,OH, 44143,cuyahoga,07/14/2025,09:00 AM ET,CV24995531 (51822),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
13960 WEST SPRAGUE ROAD,MIDDLEBURG HEIGHTS ,OH, 441300000,cuyahoga,07/14/2025,09:00 AM ET,CV24991211 (51818),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
9620 COVE DRIVE,NORTH ROYALTON ,OH, 44133,cuyahoga,07/14/2025,09:00 AM ET,CV24100785 (51805),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
12838 GARDENSIDE DRIVE,NORTH ROYALTON ,OH, 44133,cuyahoga,07/14/2025,09:00 AM ET,CV24106647 (51814),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2307 VINEWOOD DRIVE,PARMA ,OH, 44134,cuyahoga,07/14/2025,09:00 AM ET,CV19911459 (51795),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
4103 WOODWAY AVENUE,PARMA ,OH, 44134,cuyahoga,07/14/2025,09:00 AM ET,CV24994058 (51821),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3481 JEANNE DRIVE,PARMA ,OH, 441340000,cuyahoga,07/14/2025,09:00 AM ET,CV22960474 (51798),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
20333 DETROIT ROAD,ROCKY RIVER ,OH, 44116,cuyahoga,07/14/2025,09:00 AM ET,CV23983212 (51443),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3565 MENLO ROAD,SHAKER HEIGHTS ,OH, 441200000,cuyahoga,07/14/2025,09:00 AM ET,CV24100161 (51804),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1808 BEACONWOOD AVENUE,SOUTH EUCLID ,OH, 44121,cuyahoga,07/14/2025,09:00 AM ET,CV24106199 (51813),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1073 ARGONNE ROAD,SOUTH EUCLID ,OH, 44121,cuyahoga,07/14/2025,09:00 AM ET,CV24999282 (51825),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
14730 TIMBER LAKE DRIVE,STRONGSVILLE ,OH, 441360000,cuyahoga,07/14/2025,09:00 AM ET,CV20929143 (51796),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2408 21ST STREET NE,CANTON ,OH, 44705,stark,07/14/2025,10:00 AM ET,2024CV01871 (0),https://stark.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
870 MILBURN RD NE,MASSILLON ,OH, 44646,stark,07/14/2025,10:00 AM ET,2023CV01335 (0),https://stark.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
42 OHIO ST SW,NAVARRE ,OH, 44662,stark,07/14/2025,10:00 AM ET,2024CV01692 (0),https://stark.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
146 SPRUCE DR NW,NORTH CANTON ,OH, 44720,stark,07/14/2025,10:00 AM ET,2022CV00350 (0),https://stark.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
5 HURON STREET,NORWALK ,OH, 44857,huron,07/14/2025,10:00 AM ET,CVE20240210 (0),https://huron.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
428 E High Ave,Bellefontaine ,OH, ,logan,07/16/2025,01:00 PM ET,CV24-08-0248 (0),https://logan.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
9661 E LAKESHORE DR,HUNTSVILLE ,OH, ,logan,07/16/2025,01:00 PM ET,CV24-01-0005 (0),https://logan.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
157 Railroad St,Rushsylvania ,OH, ,logan,07/16/2025,01:00 PM ET,CV23-10-0296 (0),https://logan.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
161 WARREN AVENUE,ELYRIA ,OH, 44035,lorain,07/16/2025,10:00 AM ET,24CV212493,https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
516 LEWIS STREET,WASHINGTON CH ,OH, 43160,fayette,07/16/2025,10:00 AM ET,CVE20240354 (0),https://fayette.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1115 RUTLEDGE AVE,CINCINNATI ,OH, 45205,hamilton,07/16/2025,11:00 AM ET,A2500579 (11101),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
470 EAST SHARON RD,CINCINNATI ,OH, 45215,hamilton,07/16/2025,11:00 AM ET,A1703036 (11105),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
4812 CHALET DR #902,CINCINNATI ,OH, 45217,hamilton,07/16/2025,11:00 AM ET,A2404004 (11104),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1074 STORMY WAY,CINCINNATI ,OH, 45230,hamilton,07/16/2025,11:00 AM ET,A2303886 (11107),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
2394 MADONNA DR,CINCINNATI ,OH, 45238,hamilton,07/16/2025,11:00 AM ET,A2401704 (11103),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5442 LARIAT DR,CINCINNATI ,OH, 45238,hamilton,07/16/2025,11:00 AM ET,A2500848 (11102),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5641 SAMVER RD,CINCINNATI ,OH, 45239,hamilton,07/16/2025,11:00 AM ET,A2303135 (11106),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
4473 RAEANN DR,CINCINNATI ,OH, 45252,hamilton,07/16/2025,11:00 AM ET,A2500071 (11100),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5820 ASH STREET,CHIPPEWA LAKE ,OH, 44215,medina,07/17/2025,09:00 AM ET,2024CIV0977 (0),https://medina.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
250 IVY HILL LANE #B,MEDINA ,OH, 44256,medina,07/17/2025,09:00 AM ET,2024CIV0795 (0),https://medina.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
13096 SMITH ROAD,WELLINGTON ,OH, 44090,medina,07/17/2025,09:00 AM ET,2024CIV0828 (0),https://medina.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
6525 CRAB APPLE DRIVE,CANAL WINCHESTER ,OH, 431100000,franklin,07/18/2025,09:00 AM ET,22CV3795 (13019),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
4155 TOWN SQUARE DRIVE,CANAL WINCHESTER ,OH, 431100000,franklin,07/18/2025,09:00 AM ET,25CV1207 (13025),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1256 SUMMIT STREET,COLUMBUS ,OH, 432010000,franklin,07/18/2025,09:00 AM ET,24CV9228 (13018),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
222 NORTH SEVENTEENTH ST,COLUMBUS ,OH, 432030000,franklin,07/18/2025,09:00 AM ET,24CV4582 (13024),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1575 GRANVILLE ST,COLUMBUS ,OH, 432030000,franklin,07/18/2025,09:00 AM ET,24CV6523 (13013),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
67 NORTH WHEATLAND AVENUE,COLUMBUS ,OH, 432040000,franklin,07/18/2025,09:00 AM ET,22CV327 (13020),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
75 N TERRACE AVE,COLUMBUS ,OH, 432040000,franklin,07/18/2025,09:00 AM ET,24CV4767 (13021),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
729 S BURGESS AVE,COLUMBUS ,OH, 432040000,franklin,07/18/2025,09:00 AM ET,24CV8055 (13015),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
812 E WHITTIER ST,COLUMBUS ,OH, 432060000,franklin,07/18/2025,09:00 AM ET,23CV6416 (13016),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
101 ROCKWELL RD,COLUMBUS ,OH, 432070000,franklin,07/18/2025,09:00 AM ET,23CV8161 (13026),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1674 EAST HUDSON ST,COLUMBUS ,OH, 432110000,franklin,07/18/2025,09:00 AM ET,24CV9421 (13014),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
2827 E 6TH AVE,COLUMBUS ,OH, 432190000,franklin,07/18/2025,09:00 AM ET,25CV1021 (13022),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
4818 COLONEL PERRY DRIVE,COLUMBUS ,OH, 432290000,franklin,07/18/2025,09:00 AM ET,23CV4259 (12745),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1508 CONSTANCE AVENUE,DAYTON ,OH, 45409,montgomery,07/18/2025,09:00 AM ET,2025 CV 00395 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
6004 PHILADELPHIA DRIVE,DAYTON ,OH, 45415,montgomery,07/18/2025,09:00 AM ET,2017 CV 02774 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
949 WESTBROOK RD,DAYTON ,OH, 45415,montgomery,07/18/2025,09:00 AM ET,2024 CV 06372 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
212 SCHUYLER DRIVE,DAYTON ,OH, 45429,montgomery,07/18/2025,09:00 AM ET,2025 CV 01097 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
6559 SAN MIGUEL PLACE,REYNOLDSBURG ,OH, 430680000,franklin,07/18/2025,09:00 AM ET,24CV6379 (13011),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
