Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
120 Kessler St,Monroe,MI,48162, Monroe County,2025-07-24,,,https://www.auction.com/details/120-kessler-st-monroe-mi-1782856,Auction.com,"Trott and Trott, P.C.",(248) 642-2515
7781 Burnette St,Detroit,MI,48210, Wayne County,2025-07-24,,,https://www.auction.com/details/7781-burnette-st-detroit-mi-1783120,Auction.com,"Trott and Trott, P.C.",(248) 642-2515
8120 E Jefferson Ave,Detroit,MI,48214, Wayne County,2025-07-24,,,https://www.auction.com/details/8120-e-jefferson-ave-detroit-mi-1783492,Auction.com,"Trott and Trott, P.C.",(248) 642-2515
14670 Northlawn,Detroit,MI,48238, Wayne County,2025-07-24,,,https://www.auction.com/details/14670-northlawn-st-detroit-mi-1783859,Auction.com,"Trott and Trott, P.C.",(248) 642-2515
1765 S Aurelius Rd,Mason,MI,48854, Ingham County,2025-07-24,,,https://www.auction.com/details/1765-s-aurelius-rd-mason-mi-1784010,Auction.com,Orlans PC,(248) 502-1400
816 7th St,Three Rivers,MI,49093, Saint Joseph County,2025-07-24,,,https://www.auction.com/details/816-7th-st-three-rivers-mi-1784123,Auction.com,Orlans PC,(248) 502-1400
48827 Bemis Rd,Belleville,MI,48111, Wayne County,2025-07-24,,,https://www.auction.com/details/48827-bemis-rd-sumpter-township-mi-1784389,Auction.com,"Trott and Trott, P.C.",(248) 642-2515
23760 Mary St,Taylor,MI,48180, Wayne County,2025-07-24,,,https://www.auction.com/details/23760-mary-st-taylor-mi-1784732,Auction.com,"Trott and Trott, P.C.",(248) 642-2515
8210 Westpoint St,Taylor,MI,48180, Wayne County,2025-07-24,,,https://www.auction.com/details/8210-westpoint-st-taylor-mi-1785784,Auction.com,SCHNEIDERMAN & SHERMAN PC,(248) 539-7400
1121 Cawood St,Lansing,MI,48915, Ingham County,2025-07-24,,,https://www.auction.com/details/1121-cawood-st-lansing-mi-1786713,Auction.com,SCHNEIDERMAN & SHERMAN PC - Best Homes Title,(248) 539-7400
3048 Roosevelt St,Hamtramck,MI,48212, Wayne County,2025-07-24,,,https://www.auction.com/details/3048-roosevelt-st-hamtramck-mi-1788790,Auction.com,"Trott and Trott, P.C.",(248) 642-2515
5845 Lake Curve Lane,Brooklyn Center,MN,55429, Hennepin County,2025-07-24,,MN10947,https://www.auction.com/details/5845-lake-curve-ln-brooklyn-center-mn-1742147,Auction.com,"Halliday, Watkins and Mann, P.C.",(801) 355-2886
12821 Eagle Ridge Dr,Burnsville,MN,55337, Dakota County,2025-07-24,,MN24348,https://www.auction.com/details/12821-eagle-ridge-dr-burnsville-mn-1769004,Auction.com,"Halliday, Watkins and Mann, P.C.",(801) 355-2886
2329 18th Av SE,Rochester,MN,55904, Olmsted County,2025-07-24,,052509-L3,https://www.auction.com/details/2329-18th-ave-se-rochester-mn-1743746,Auction.com,"Wilford, Geske and Cook, P.A.",(651) 209-3300
1012 Borgert Ave N,Saint Cloud,MN,56303, Stearns County,2025-07-24,,MN11432,https://www.auction.com/details/1012-borgert-ave-saint-cloud-mn-1757676,Auction.com,"Halliday, Watkins and Mann, P.C.",(801) 355-2886
1377 4th St W,Winona,MN,55987, Winona County,2025-07-24,,MN24129,https://www.auction.com/details/1377-w-4th-st-winona-mn-1757948,Auction.com,"Halliday, Watkins and Mann, P.C.",(801) 355-2886
321 3rd St W,Carver,MN,55315, Carver County,2025-07-24,,,https://www.auction.com/details/321-3rd-st-w-carver-mn-1760732,Auction.com,"Trott and Trott, P.C.",(651) 209-9760
1982 134th Ln,Andover,MN,55304, Anoka County,2025-07-24,,34-32-24-43-0...,https://www.auction.com/details/1982-134th-ln-nw-andover-mn-1769157,Auction.com,"Liebo, Weingarden, Dobie & Barbee PLLP",(952) 925-6888
114 S 3rd St,Kiester,MN,56051, Faribault County,2025-07-24,,,https://www.auction.com/details/114-s-3rd-st-kiester-mn-1770710,Auction.com,"Wilford, Geske and Cook, P.A.",(651) 209-3300
1369 Bluejay Cir,Farmington,NM,87401, San Juan County,2025-07-24,,,https://www.auction.com/details/1369-bluejay-cir-farmington-nm-1759536,Auction.com,"McCarthy & Holthus, LLP",(480) 302-3402
4714 Leon Grande Ave SE,Rio Rancho,NM,87124, Sandoval County,2025-07-24,,,https://www.auction.com/details/4714-leon-grande-ave-se-rio-rancho-nm-1759596,Auction.com,"McCarthy & Holthus, LLP",(480) 302-3402
4504 Skyline Court NE,Albuquerque,NM,87111, Bernalillo County,2025-07-24,,,https://www.auction.com/details/4504-skyline-ct-ne-albuquerque-nm-1782582,Auction.com,"Rose Ramirez & Associates, P.C.",(505) 833-3036
1003 Sunnybrook,McAlester,OK,74501, Pittsburg County,2025-07-24,,CJ-2024-308,https://www.auction.com/details/1003-sunnybrook-mcalester-ok-1777925,Auction.com,"Lamun Mock Cunnyngham and David, P.C.",
1511 Hayes St,Muskogee,OK,74403, Muskogee County,2025-07-24,,,https://www.auction.com/details/1511-hayes-st-muskogee-ok-1767814,Auction.com,"Bonial & Associates, P.C.",(405) 285-8100
324 Avenue N,Beaver,OK,73932, Beaver County,2025-07-24,,,https://www.auction.com/details/324-avenue-n-beaver-ok-1768458,Auction.com,Shapiro and Cejda LLP,
7281 N 427,Chelsea,OK,74016, Mayes County,2025-07-24,,,https://www.auction.com/details/7281-n-427-chelsea-ok-1775243,Auction.com,Shapiro and Cejda LLP,
314 N Ash Ave,Parker,PA,16049, Armstrong County,2025-07-24,,,https://www.auction.com/details/314-n-ash-ave-parker-pa-1739100,Auction.com,"KML Law Group, P.C.",
306 W 1st St,Rural Valley,PA,16249, Armstrong County,2025-07-24,,24-04399-FC01,https://www.auction.com/details/306-w-1st-st-rural-valley-pa-1681579,Auction.com,Brock & Scott PLLC,(844) 856-6646
24 Benson Hollow Lane,Eaton,PA,18657, Wyoming County,2025-07-24,,,https://www.auction.com/details/24-benson-hollow-ln-tunkhannock-pa-1761254,Auction.com,"McCalla Raymer Leibert Pierce, LLC",(949) 111-1111
1402 State Route 1042,Nu Mine,PA,16244, Armstrong County,2025-07-24,,25-292195,https://www.auction.com/details/1402-1042-nu-mine-pa-1774846,Auction.com,"RAS Citron, LLC",
1973 Westside Ave,Schenectady Aka Rotterdam,NY,12306, Schenectady County,2025-07-24,9:30 AM,23-13990NY,https://www.auction.com/details/1973-westside-ave-schenectady-ny-1768597,Auction.com,"McCalla Raymer Leibert Pierce, LLC",(347) 286-7409
1080 Outer Drive,Schenectady,NY,12303, Schenectady County,2025-07-24,9:30 AM,22-091169,https://www.auction.com/details/1080-outer-dr-schenectady-ny-1772179,Auction.com,Logs Legal Group LLP,(585) 247-9000
2454 Pine Tree Dr,Mobile,AL,36617, Mobile County,2025-07-24,9:00 AM,AL22858,https://www.auction.com/details/2454-pinetree-dr-mobile-al-1782927,Auction.com,"Halliday, Watkins and Mann, P.C",(205) 970-2233
5839 South 42nd Street,Phoenix,AZ,85040, Maricopa County,2025-07-24,9:00 AM,,https://www.auction.com/details/5839-s-42nd-st-phoenix-az-1740830,Auction.com,"Tiffany & Bosco, PA",(602) 255-6000
5625 Churchill Ct.,Palmdale,CA,93534, Los Angeles County,2025-07-24,9:00 AM,24-69808,https://www.auction.com/details/5625-churchill-ct-palmdale-ca-1754821,Auction.com,"ZBS Law, LLP",(714) 848-7920
14113 Reis Street,Whittier,CA,90604, Los Angeles County,2025-07-24,9:00 AM,24-71973,https://www.auction.com/details/14113-reis-st-whittier-ca-1756789,Auction.com,"ZBS Law, LLP",(714) 848-7920
4707 Bedel St,Woodland Hills,CA,91364, Los Angeles County,2025-07-24,9:00 AM,CA05000525-24,https://www.auction.com/details/4707-bedel-st-woodland-hills-ca-1760940,Auction.com,TRUSTEE CORPS,(949) 252-8300
1237 Sand Creek Road,San Dimas,CA,91773, Los Angeles County,2025-07-24,9:00 AM,24-02584-DM-C...,https://www.auction.com/details/1237-sand-creek-rd-san-dimas-ca-1763164,Auction.com,National Default Servicing Corporation,(602) 264-6101
1863 Quartzite Street,Palmdale,CA,93550, Los Angeles County,2025-07-24,9:00 AM,CA-24-986257-...,https://www.auction.com/details/1863-quartzite-st-palmdale-ca-1764037,Auction.com,Quality Loan Service Corporation,(866) 645-7711
7509 Amigo Avenue,Reseda Area,CA,91335, Los Angeles County,2025-07-24,9:00 AM,137847,https://www.auction.com/details/7509-amigo-ave-reseda-ca-1764617,Auction.com,"The Mortgage Law Firm, PLC",
1020 W 70th St,Los Angeles,CA,90044, Los Angeles County,2025-07-24,9:00 AM,2022-01403,https://www.auction.com/details/1020-w-70th-st-los-angeles-ca-1765022,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
27715 Bridlewood Drive,Castaic,CA,91384, Los Angeles County,2025-07-24,9:00 AM,13-21787-SP-C...,https://www.auction.com/details/27715-bridlewood-dr-castaic-ca-1765033,Auction.com,National Default Servicing Corporation,(602) 264-6101
26809 Alcon Drive,Santa Clarita,CA,91350, Los Angeles County,2025-07-24,9:00 AM,TS 0000000782...,https://www.auction.com/details/26809-alcon-dr-santa-clarita-ca-1765281,Auction.com,Barrett Daffin Frappier Treder and Weiss,(866) 795-1852
7420 Laurelgrove Ave Unit 1,North Hollywood,CA,91605, Los Angeles County,2025-07-24,9:00 AM,CA-24-998291-...,https://www.auction.com/details/7420-laurelgrove-ave-north-hollywood-ca-1765374,Auction.com,Quality Loan Service Corporation,(866) 645-7711
15201 De Pedro Ct,Baldwin Park,CA,91706, Los Angeles County,2025-07-24,9:00 AM,114910-CA,https://www.auction.com/details/15201-de-pedro-ct-baldwin-park-ca-1765678,Auction.com,Aldridge Pite LLP,(858) 750-7777
41015 36th St West,Palmdale,CA,93551, Los Angeles County,2025-07-24,9:00 AM,120984-CA,https://www.auction.com/details/41015-36th-st-w-palmdale-ca-1765744,Auction.com,Aldridge Pite LLP,(858) 750-7777
3970 Strang St,Los Angeles,CA,90063, Los Angeles County,2025-07-24,9:00 AM,23-012482,https://www.auction.com/details/3970-strang-st-los-angeles-ca-1765792,Auction.com,America West Lender Services,(844) 693-4761
11779 Carriage Lane,Whittier,CA,90601, Los Angeles County,2025-07-24,9:00 AM,125029-CA,https://www.auction.com/details/11779-carriage-ln-whittier-ca-1765799,Auction.com,Aldridge Pite LLP,(858) 750-7777
34930 Cheseboro Road,Palmdale Area,CA,93552, Los Angeles County,2025-07-24,9:00 AM,CA05000257-24,https://www.auction.com/details/34930-cheseboro-rd-palmdale-ca-1767180,Auction.com,TRUSTEE CORPS,(949) 252-8300
7211 Elizabeth Lake Rd,Leona Valley,CA,93551, Los Angeles County,2025-07-24,9:00 AM,127919-CA,https://www.auction.com/details/7211-elizabeth-lake-rd-leona-valley-ca-1767577,Auction.com,Aldridge Pite LLP,(858) 750-7777
1490 West 51st,Los Angeles,CA,90062, Los Angeles County,2025-07-24,9:00 AM,24-71573,https://www.auction.com/details/1490-w-51st-st-los-angeles-ca-1771134,Auction.com,"ZBS Law, LLP",(714) 848-7920
6053 Turnergrove Drive,Lakewood,CA,90713, Los Angeles County,2025-07-24,9:00 AM,24-71161,https://www.auction.com/details/6053-turnergrove-dr-lakewood-ca-1771385,Auction.com,"ZBS Law, LLP",(714) 848-7920
23724 Hathaway Drive,Valencia,CA,91354, Los Angeles County,2025-07-24,9:00 AM,128780-CA,https://www.auction.com/details/23724-hathaway-dr-valencia-ca-1771607,Auction.com,Aldridge Pite LLP,(858) 750-7777
15593 Lorenzo Ave,San Lorenzo,CA,94580, Alameda County,2025-07-24,9:00 AM,CA-23-964146-...,https://www.auction.com/details/15593-lorenzo-ave-san-lorenzo-ca-1771730,Auction.com,Quality Loan Service Corporation,(866) 645-7711
10616 Clovis Ave,Los Angeles,CA,90002, Los Angeles County,2025-07-24,9:00 AM,CA-RCS-240204...,https://www.auction.com/details/10616-clovis-ave-los-angeles-ca-1771752,Auction.com,"Asset Foreclosure Services, Inc.",(877) 237-7878
1451 29th Avenue,Oakland,CA,94601, Alameda County,2025-07-24,9:00 AM,125226-CA,https://www.auction.com/details/1451-29th-ave-oakland-ca-1772159,Auction.com,Aldridge Pite LLP,(858) 750-7777
1071 Aldgate Ave.,La Puente,CA,91744, Los Angeles County,2025-07-24,9:00 AM,24-10767,https://www.auction.com/details/1071-aldgate-ave-la-puente-ca-1772297,Auction.com,Ghidotti Berger LLP,(949) 427-2010
2323 Maynard Drive,Duarte,CA,91010, Los Angeles County,2025-07-24,9:00 AM,22-6155,https://www.auction.com/details/2323-maynard-dr-duarte-ca-1772298,Auction.com,Ghidotti Berger LLP,(949) 427-2010
3701 Cherrywood Ave,Los Angeles,CA,90018, Los Angeles County,2025-07-24,9:00 AM,CA08000505-24,https://www.auction.com/details/3701-cherrywood-ave-los-angeles-ca-1772389,Auction.com,TRUSTEE CORPS,(949) 252-8300
10021 Variel Avenue,Los Angeles,CA,91311, Los Angeles County,2025-07-24,9:00 AM,24-71205,https://www.auction.com/details/10021-variel-ave-chatsworth-ca-1772965,Auction.com,"ZBS Law, LLP",(714) 848-7920
2744 Adriatic Avenue,Long Beach,CA,90810, Los Angeles County,2025-07-24,9:00 AM,17-48315,https://www.auction.com/details/2744-adriatic-ave-long-beach-ca-1772986,Auction.com,"ZBS Law, LLP",(714) 848-7920
1009 E 25th Street,Los Angeles,CA,90011, Los Angeles County,2025-07-24,9:00 AM,24-08187CA,https://www.auction.com/details/1009-e-25th-st-los-angeles-ca-1721293,Auction.com,McCalla Raymer Leibert Pierce,(770) 643-7200
11537 Ranchito Street,El Monte,CA,91732, Los Angeles County,2025-07-24,9:00 AM,TS 0000001024...,https://www.auction.com/details/11537-ranchito-st-el-monte-ca-1773020,Auction.com,Barrett Daffin Frappier Treder and Weiss,(866) 795-1852
112-112 12 East Caldwell Street,Compton,CA,90220, Los Angeles County,2025-07-24,9:00 AM,22-02127CA,https://www.auction.com/details/112-e-caldwell-st-compton-ca-1721423,Auction.com,McCalla Raymer Leibert Pierce,(770) 643-7200
8119 Irvine Ave,N Hollywood,CA,91605, Los Angeles County,2025-07-24,9:00 AM,CA-23-953804-...,https://www.auction.com/details/lien-8119-irvine-ave-n-hollywood-ca-1773805,Auction.com,Quality Loan Service Corporation,(866) 645-7711
11328 Calvert St,North Hollywood,CA,91606, Los Angeles County,2025-07-24,9:00 AM,24-69034,https://www.auction.com/details/11328-calvert-st-north-hollywood-ca-1774406,Auction.com,"ZBS Law, LLP",(714) 848-7920
675 Mildred Avenue,Los Angeles,CA,90291, Los Angeles County,2025-07-24,9:00 AM,131430-CA,https://www.auction.com/details/675-mildred-ave-venice-ca-1739780,Auction.com,Aldridge Pite LLP,(858) 750-7777
1893-1895 Queensberry Road,Pasadena,CA,91104, Los Angeles County,2025-07-24,9:00 AM,21000204-2 CA,https://www.auction.com/details/1893-queensberry-rd-pasadena-ca-1776819,Auction.com,"ZBS Law, LLP",(714) 848-7920
17623 Prairie St,Northridge,CA,91325, Los Angeles County,2025-07-24,9:00 AM,CA-23-967577-...,https://www.auction.com/details/17623-prairie-st-northridge-ca-1776992,Auction.com,Quality Loan Service Corporation,(866) 645-7711
2088 Pinehurst Place,Pomona,CA,91766, Los Angeles County,2025-07-24,9:00 AM,24-71084,https://www.auction.com/details/2088-pinehurst-pl-pomona-ca-1750160,Auction.com,"ZBS Law, LLP",(714) 848-7920
109 Breed Avenue,San Leandro,CA,94577, Alameda County,2025-07-24,9:00 AM,2022-02984,https://www.auction.com/details/109-breed-ave-san-leandro-ca-1780773,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
3226 City Terrace Dr,Los Angeles,CA,90063, Los Angeles County,2025-07-24,9:00 AM,CA-24-989221-...,https://www.auction.com/details/3226-city-terrace-dr-los-angeles-ca-1783708,Auction.com,Quality Loan Service Corporation,(866) 645-7711
11577 Newcastle Avenue,Granada Hills,CA,91344, Los Angeles County,2025-07-24,9:00 AM,128707-CA,https://www.auction.com/details/11577-newcastle-ave-granada-hills-ca-1754424,Auction.com,Aldridge Pite LLP,(858) 750-7777
19344 Carranza Lane,Santa Clarita,CA,91350, Los Angeles County,2025-07-24,9:00 AM,CA09000198-24,https://www.auction.com/details/19344-carranza-ln-santa-clarita-ca-1786724,Auction.com,TRUSTEE CORPS,(949) 252-8300
1608 N Grape Ave,Compton,CA,90222, Los Angeles County,2025-07-24,9:00 AM,CA08001004-24,https://www.auction.com/details/1608-n-grape-ave-compton-ca-1787446,Auction.com,TRUSTEE CORPS,(949) 252-8300
7626 Valmont St.,Los Angeles,CA,91042, Los Angeles County,2025-07-24,9:00 AM,128751-CA,https://www.auction.com/details/7626-valmont-st-tujunga-ca-1787491,Auction.com,Aldridge Pite LLP,(858) 750-7777
6020 Varna Avenue,Los Angeles,CA,91401, Los Angeles County,2025-07-24,9:00 AM,24-11113,https://www.auction.com/details/6020-varna-ave-van-nuys-ca-1754553,Auction.com,Ghidotti Berger LLP,(949) 427-2010
1650 Oak Grove Dr,Los Angeles,CA,90041, Los Angeles County,2025-07-24,9:00 AM,24-68787,https://www.auction.com/details/1650-oak-grove-dr-los-angeles-ca-1754663,Auction.com,"ZBS Law, LLP",(714) 848-7920
3627 W 60th St,Los Angeles,CA,90043, Los Angeles County,2025-07-24,9:00 AM,068169-CA,https://www.auction.com/details/3627-w-60th-st-los-angeles-ca-1787626,Auction.com,Aldridge Pite LLP,(858) 750-7777
121 Hagerman Avenue,East Patchogue,NY,11772, Suffolk County,2025-07-24,9:00 AM,23-001857-01,https://www.auction.com/details/121-hagerman-ave-east-patchogue-ny-1760935,Auction.com,Greenspoon Marder PA,
41 Fairmont Avenue,Medford,NY,11763, Suffolk County,2025-07-24,9:00 AM,19-250261,https://www.auction.com/details/41-fairmont-ave-medford-ny-1773643,Auction.com,"Robertson, Anschutz, Schneid, Crane & Partners, PLLC",(516) 280-7675
7331 W Bergen Rd,Bergen,NY,14416, Genesee County,2025-07-24,9:00 AM,,https://www.auction.com/details/7331-w-bergen-rd-bergen-ny-1737842,Auction.com,FRIEDMAN VARTOLO LLP,
370 Ocean Pkwy,Brooklyn,NY,11218, Kings County,2025-07-24,9:00 AM,,https://www.auction.com/details/370-ocean-pkwy-brooklyn-ny-1770747,Auction.com,"Robertson, Anschutz, Schneid, Crane & Partners, PLLC",(516) 280-7675
411 Winthrop Street,Brooklyn,NY,11203, Kings County,2025-07-24,2:30 PM,18-168428,https://www.auction.com/details/411-winthrop-st-brooklyn-ny-1730632,Auction.com,"Robertson, Anschutz, Schneid, Crane & Partners, PLLC",(516) 280-7675
738 New Jersey Avenue,Brooklyn,NY,11207, Kings County,2025-07-24,2:30 PM,19-259022,https://www.auction.com/details/738-new-jersey-ave-brooklyn-ny-1732071,Auction.com,"Robertson, Anschutz, Schneid, Crane & Partners, PLLC",(516) 280-7675
690 East 48th Street,Brooklyn,NY,11203, Kings County,2025-07-24,2:30 PM,NY20210000027...,https://www.auction.com/details/690-e-48th-st-brooklyn-ny-1771179,Auction.com,"Stern and Eisenberg, PC",
694 Crown Street,Brooklyn,NY,11213, Kings County,2025-07-24,2:30 PM,19-080046,https://www.auction.com/details/694-crown-st-brooklyn-ny-1771651,Auction.com,Logs Legal Group LLP,(585) 247-9000
2348 E 70th Street,Brooklyn,NY,11234, Kings County,2025-07-24,2:30 PM,3000-001961,https://www.auction.com/details/2348-e-70th-st-brooklyn-ny-1772769,Auction.com,"Knuckles, Komosinski & Manfro, LLP",
1590 East 12th Street,Brooklyn,NY,11230, Kings County,2025-07-24,2:30 PM,SPSNC718,https://www.auction.com/details/1590-e-12th-st-brooklyn-ny-1777332,Auction.com,"Fein, Such & Crane, LLP - NY",(585) 232-7400
527 W Juniper St,Snowflake,AZ,85937, Navajo County,2025-07-24,2:00 PM,AZ-24-1001485...,https://www.auction.com/details/527-w-juniper-snowflake-az-1729074,Auction.com,Quality Loan Service Corporation,(866) 645-7711
1267 South Julia Lane,Lakeside,AZ,85929, Navajo County,2025-07-24,2:00 PM,AZ-25-1012455...,https://www.auction.com/details/1267-s-julia-ln-lakeside-az-1729161,Auction.com,Quality Loan Service Corporation,(866) 645-7711
1595 Bourdon Ranch Road,Show Low,AZ,85901, Navajo County,2025-07-24,2:00 PM,25-004924,https://www.auction.com/details/1595-bourdon-ranch-rd-show-low-az-1733816,Auction.com,America West Lender Services,(844) 693-4761
1310 Smithson Dr,Holbrook,AZ,86025, Navajo County,2025-07-24,2:00 PM,AZ-25-1008045...,https://www.auction.com/details/1310-smithson-dr-holbrook-az-1765339,Auction.com,Quality Loan Service Corporation,(866) 645-7711
8361 Apache Drive,White Mountain Lake,AZ,85912, Navajo County,2025-07-24,2:00 PM,AZ14000056-24,https://www.auction.com/details/8361-apache-dr-show-low-az-1775352,Auction.com,TRUSTEE CORPS,(949) 252-8300
50 Meriden Road,Rockaway,NJ,07866, Morris County,2025-07-24,2:00 PM,241169-1,https://www.auction.com/details/50-meriden-rd-rockaway-nj-1770488,Auction.com,FRIEDMAN VARTOLO LLP,
32 Sachem Road,Lake Hopatcong,NJ,07849, Morris County,2025-07-24,2:00 PM,23-00838-FC02,https://www.auction.com/details/32-sachem-rd-lake-hopatcong-nj-1770630,Auction.com,Brock & Scott PLLC,(844) 856-6646
1427 46th St,North Bergen,NJ,07047, Hudson County,2025-07-24,2:00 PM,22-036239,https://www.auction.com/details/1427-46th-st-north-bergen-nj-1771128,Auction.com,"RAS Citron, LLC - NJ",
6 Brookvale Terrace,Kinnelon,NJ,07405, Morris County,2025-07-24,2:00 PM,825241,https://www.auction.com/details/6-brookvale-ter-kinnelon-nj-1773426,Auction.com,"RAS Citron, LLC - NJ",
126 Sowers Dr,Hackettstown,NJ,07840, Morris County,2025-07-24,2:00 PM,23-05472-FC01,https://www.auction.com/details/126-sowers-dr-hackettstown-nj-1785666,Auction.com,Brock & Scott PLLC,(844) 856-6646
169 Northside Road,Wading River,NY,11792, Suffolk County,2025-07-24,2:00 PM,16-052156,https://www.auction.com/details/169-n-side-rd-wading-river-ny-1754514,Auction.com,Logs Legal Group LLP,(585) 247-9000
1465 Jasmine Trail,Sevierville,TN,37862, Sevier County,2025-07-24,2:00 PM,2024-10456-TN,https://www.auction.com/details/1465-jasmine-trl-sevierville-tn-1728765,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
233 Chapman Overlook Drive,Seymour,TN,37865, Sevier County,2025-07-24,2:00 PM,23-000424-671,https://www.auction.com/details/233-chapman-overlook-dr-seymour-tn-1744407,Auction.com,"Mackie Wolf Zientz and Mann, P. C.",(615) 238-3630
2523 Fleming Way,Sevierville,TN,37876, Sevier County,2025-07-24,2:00 PM,25-000040-391,https://www.auction.com/details/2523-fleming-way-sevierville-tn-1761358,Auction.com,"Mackie Wolf Zientz and Mann, P. C.",(615) 238-3630
400 Huntington Dr,Gallatin,TN,37066, Sumner County,2025-07-24,2:00 PM,2024-12377-TN,https://www.auction.com/details/400-huntington-dr-gallatin-tn-1768968,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
3453 Laurel Ridge Way,Sevierville,TN,37862, Sevier County,2025-07-24,2:00 PM,362609,https://www.auction.com/details/3453-laurel-ridge-way-sevierville-tn-1787780,Auction.com,Wilson and Associates PLLC,(901) 578-9914
12 Sherwood Loop,Searcy,AR,72143, White County,2025-07-24,12:00 PM,361302,https://www.auction.com/details/12-sherwood-loop-searcy-ar-1714329,Auction.com,Wilson and Associates PLLC,(501) 219-9388
1341 Highway 367 N,Bald Knob,AR,72010, White County,2025-07-24,12:00 PM,AR250027,https://www.auction.com/details/1341-highway-367-n-bald-knob-ar-1752087,Auction.com,"The Sayer Law Group, P.C.",(319) 234-2530
114 Choctaw Drive,Searcy,AR,72143, White County,2025-07-24,12:00 PM,361881,https://www.auction.com/details/114-choctaw-dr-searcy-ar-1754404,Auction.com,Wilson and Associates PLLC,(501) 219-9388
38 Pond Brook Rd,Wentworth,NH,03282, Grafton County,2025-07-24,12:00 PM,23841-102752,https://www.auction.com/details/38-pond-brook-rd-wentworth-nh-1763128,Auction.com,"Harmon Law Offices, P.C.",(617) 558-0500
1002 Richards Drive,Linwood,NJ,08221, Atlantic County,2025-07-24,12:00 PM,,https://www.auction.com/details/1002-richards-dr-linwood-nj-1767668,Auction.com,Greenspoon Marder PA,
25 Lansdowne Rd,Burlington,NJ,08016, Burlington County,2025-07-24,12:00 PM,,https://www.auction.com/details/25-lansdowne-rd-burlington-nj-1773159,Auction.com,"McCalla Raymer Leibert Pierce, LLC",
6315 Lance Ave,Mays Landing,NJ,08330, Atlantic County,2025-07-24,12:00 PM,,https://www.auction.com/details/6315-lance-ave-mays-landing-nj-1777855,Auction.com,"McCalla Raymer Leibert Pierce, LLC",
311 Tulip Street,Browns Mills,NJ,08015, Burlington County,2025-07-24,12:00 PM,20-09973-FC01,https://www.auction.com/details/311-tulip-st-browns-mills-nj-1783647,Auction.com,Brock & Scott PLLC,(844) 856-6646
304 Shawnee Trail,Browns Mills,NJ,08015, Burlington County,2025-07-24,12:00 PM,23-11037-FC01,https://www.auction.com/details/304-shawnee-trl-browns-mills-nj-1783960,Auction.com,Brock & Scott PLLC,(844) 856-6646
102 Larson Drive,Amityville,NY,11701, Suffolk County,2025-07-24,12:00 PM,107825,https://www.auction.com/details/102-larsen-dr-amityville-ny-1765813,Auction.com,"Roach & Lin, P.C",
211 Vermont Avenue,Providence,RI,02905, Providence County,2025-07-24,12:00 PM,25-048482-FC0...,https://www.auction.com/details/211-vermont-ave-providence-ri-1761356,Auction.com,"Korde and Associates, P.C.",(978) 256-1500
621 Watson Avenue,Winchester,VA,22601, Winchester City County,2025-07-24,12:00 PM,VA-308663,https://www.auction.com/details/621-watson-ave-winchester-va-1759022,Auction.com,"BWW Law Group, LLC",
5 Shannon Drive,Wynne,AR,72396, Cross County,2025-07-24,11:30 AM,24-006966-1,https://www.auction.com/details/5-shannon-dr-wynne-ar-1765426,Auction.com,Padgett Law Group,
1205 Arthur St,Beatrice,NE,68310, Gage County,2025-07-24,11:30 AM,243746,https://www.auction.com/details/1205-arthur-st-beatrice-ne-1756125,Auction.com,"South Law, P.C.",(913) 663-7600
208 3rd St,Chickasaw,AL,36611, Mobile County,2025-07-24,11:00 AM,1303-272A,https://www.auction.com/details/208-3rd-st-chickasaw-al-1767402,Auction.com,Aldridge Pite LLP,(404) 994-7400
409 Shadow Wood Drive,Smiths Station,AL,36877, Lee County,2025-07-24,11:00 AM,23-04682,https://www.auction.com/details/409-shadow-wood-dr-smiths-station-al-1769009,Auction.com,"Tiffany & Bosco, P.A.",(205) 930-5200
2010 Dutch Court,Opelika,AL,36801, Lee County,2025-07-24,11:00 AM,25-40126-WF-A...,https://www.auction.com/details/2010-dutch-ct-opelika-al-1769010,Auction.com,"Tiffany & Bosco, P.A.",(205) 930-5200
28 Navajo Drive,Concho,AZ,85924, Apache County,2025-07-24,11:00 AM,AZ14000050-24,https://www.auction.com/details/28-navajo-dr-concho-az-1775431,Auction.com,TRUSTEE CORPS,(949) 252-8300
1460 W 8th St,St Johns,AZ,85936, Apache County,2025-07-24,11:00 AM,25-001672,https://www.auction.com/details/1460-w-8th-n-saint-johns-az-1777549,Auction.com,America West Lender Services,(844) 693-4761
348 Darrell Cove,Hernando,MS,38632, Desoto County,2025-07-24,11:00 AM,MS10091,https://www.auction.com/details/348-darrell-cv-hernando-ms-1760208,Auction.com,"Halliday, Watkins and Mann, P.C.",(801) 355-2886
5785 Hwy 61,Rolling Fork,MS,39159, Sharkey County,2025-07-24,11:00 AM,23-029326-FC0...,https://www.auction.com/details/5785-highway-61-rolling-fork-ms-1783693,Auction.com,Logs Legal Group LLP,(601) 981-9299
