Date,URL,Source,Case,Judgment,Parcel,Address,Address2,Value,Atty,Atty_Contact
"Auction Starts
07/21/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,CV25112542 (51917),,1905074,3737 CRESS ROAD,"CLEVELAND , 44111","$95,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24104459 (51809),,1802091,3511 3513 W 125TH ST,"CLEVELAND , 441110000","$130,000.00 ",,
"Auction Starts
07/21/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,CV23984811 (51902),,1708030,10329 IGNATIUS AVENUE,"CLEVELAND , 441110000","$120,000.00 ",,
"Auction Starts
07/28/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,CV24108208 (51734),,11707047,1725 WICKFORD ROAD,"CLEVELAND , 441120000","$30,000.00 ",,
"Auction Starts
07/21/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,CV23988974 (51905),,12323065,5400 MCBRIDE AVENUE,"CLEVELAND , 441270000","$25,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24104114 (51967),,14103060,15501 JUDSON DRIVE,"CLEVELAND , 44128","$150,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24103288 (51445),,14007036,16404 WALDEN AVENUE,"CLEVELAND , 441280000","$75,000.00 ",,
"Auction Starts
07/21/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,CV24109545 (51913),,2317108,4705 WEST 148TH STREET,"CLEVELAND , 441350000","$75,000.00 ",,
"Auction Starts
07/28/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,CV24106805 (51735),,68107092,974 GREYTON ROAD,"CLEVELAND HEIGHTS , 44112","$85,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV21949831 (51797),,68111005,2373 NORTH TAYLOR ROAD,"CLEVELAND HEIGHTS , 441120000","$90,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24105439 (51810),,68422012,13127 CEDAR ROAD,"CLEVELAND HEIGHTS , 44118","$65,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24999532 (51826),,72211069,3609 MEADOWBROOK BOULEVARD,"CLEVELAND HEIGHTS , 44118","$215,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24997243 (51824),,68705026,2115 GOODNOR ROAD,"CLEVELAND HEIGHTS , 441180000","$70,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24102478 (51807),,68231035,3741 WOODRIDGE ROAD,"CLEVELAND HEIGHTS , 44121","$90,000.00 ",,
"Auction Starts
07/21/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,CV23986083 (51903),,68204068,3689 BRINKMORE ROAD,"CLEVELAND HEIGHTS , 44121","$125,000.00 ",,
"Auction Starts
07/18/2025 10:00 AM ET",https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,CV2024083577 (9395),,MULTIPLE,7648 2ND AVENUE,"CLINTON , 44216","$147,000.00 ",,
"Auction Starts
07/11/2025 10:00 AM ET",https://jackson.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,21CIV0077 (0),,B040010012302,12 WELLS STREET,"COALTON , 45621","$70,000.00 ",,
"Auction Starts
07/23/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,24CV214012,,11-00-011-000-013,9543 NORTH REED ROAD,"COLUMBIA STATION , 44028","$75,000.00 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,24CV4582 (13024),,10053782,222 NORTH SEVENTEENTH ST,"COLUMBUS , 432030000","$324,000.00 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,24CV6523 (13013),,10037546,1575 GRANVILLE ST,"COLUMBUS , 432030000","$651,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV4893 (12961),,10078200,711 S WAYNE AVE,"COLUMBUS , 432040000","$141,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV5957 (12962),,10051262,382 S TERRACE AVENUE,"COLUMBUS , 432040000","$11,004.71 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV6297 (12963),,10039113,171 S WARREN AVENUE,"COLUMBUS , 432040000","$12,141.28 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV90 (12960),,140001921,3564 DOVER RD,"COLUMBUS , 432040000","$6,023.05 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,24CV4767 (13021),,10048023,75 N TERRACE AVE,"COLUMBUS , 432040000","$168,000.00 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,24CV8055 (13015),,10087743,729 S BURGESS AVE,"COLUMBUS , 432040000","$210,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV1574 (12956),,10017176,1230-1232 GILBERT STREET,"COLUMBUS , 432060000","$261,000.00 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,23CV8161 (13026),,MULTIPLE,101 ROCKWELL RD,"COLUMBUS , 432070000","$210,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,18CV168 (12966),,10096430,3040 TEMPLETON ROAD,"COLUMBUS , 432090000","$180,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV4624 (12810),,10074821,2332 HAMILTON AVENUE,"COLUMBUS , 432110000","$117,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV5329 (12939),,190001462,2046 LORETTA AVE,"COLUMBUS , 432110000","$132,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV5519 (12965),,10073517,719 E AKOLA AVE,"COLUMBUS , 432110000","$14,073.11 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,24CV9421 (13014),,10061124,1674 EAST HUDSON ST,"COLUMBUS , 432110000","$171,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV6257 (12958),,10108755,2101 1/2 RANKIN AVENUE,"COLUMBUS , 432190000","$13,090.42 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,24CV6843 (12964),,10126398,1390 JOYCE AVE,"COLUMBUS , 432190000","$11,377.42 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,25CV1021 (13022),,10010079,2827 E 6TH AVE,"COLUMBUS , 432190000","$222,000.00 ",,
"Auction Starts
08/04/2025 10:00 AM ET",https://ashtabula.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/04/2025,Realforeclose.com,25CV179 (0),,1.21E+11,448 HARBOR ST,"CONNEAUT , 44030","$27,000.00 ",,
"Auction Starts
08/07/2025 09:00 AM ET",https://trumbull.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/07/2025,Realforeclose.com,2023 SH 01728,,33-031700,2432 CADWALLADER SONK,"CORTLAND , 44410","$69,000.00 ",,
"Auction Starts
07/11/2025 10:00 AM ET",https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,CV2024115012 (9367),,209532,2129 17TH STREET,"CUYAHOGA FALLS , 44223","$201,000.00 ",,
"Auction Starts
07/18/2025 10:00 AM ET",https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,CV2021103285 (9404),,208078,3020 13TH STREET,"CUYAHOGA FALLS , 44223","$180,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2023 CV 05999 (0),,R72 01301 0046,601 MCLAIN ST,"DAYTON , 45403",$0.00 ,,
"Auction Starts
07/25/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,2025 CV 00728 (0),,R72 15403 0043,1765 SUMAN AVENUE,"DAYTON , 45403","$75,000.00 ",,
"Auction Starts
08/01/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,2024 CV 05984 (0),,R72 15410 0127,472 MERTLAND AVE,"DAYTON , 45403","$105,000.00 ",,
"Auction Starts
08/08/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/08/2025,Realforeclose.com,2024 CV 04440 (0),,"R72 04811 0199, R72 04811 0198",203 BLACKWOOD AVENUE,"DAYTON , 45403","$66,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2023 CV 04126 (0),,E20 17010 0014,104 WAVERLY AVE,"DAYTON , 45405",$0.00 ,,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2024 CV 05899 (0),,R72 11203 0023,2320 RUSTIC RD,"DAYTON , 45406","$75,000.00 ",,
"Auction Starts
08/01/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,2025 CV 00368 (0),,R72 07201 0013,1029 CUMBERLAND AVE,"DAYTON , 45406","$45,000.00 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,2025 CV 00395 (0),,N64 00303 0193,1508 CONSTANCE AVENUE,"DAYTON , 45409","$180,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2023 CV 01451 (0),,R72 04003 0045,735 CARLISLE AVE,"DAYTON , 45410","$90,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2024 CV 06185 (0),,R72 04107 0006,159 OAKLAWN AVENUE,"DAYTON , 45410","$39,000.00 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,2017 CV 02774 (0),,E20 19012 0044,6004 PHILADELPHIA DRIVE,"DAYTON , 45415","$78,000.00 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,2024 CV 06372 (0),,M60 03210 0307,949 WESTBROOK RD,"DAYTON , 45415","$228,000.00 ",,
"Auction Starts
07/25/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,2024 CV 03422 (0),,E20 24109 0017,575 EASTDALE DR,"DAYTON , 45415","$186,000.00 ",,
"Auction Starts
08/08/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/08/2025,Realforeclose.com,2024 CV 06485 (0),,M60 25009 0016,4229 WILLOW CREEK DRIVE,"DAYTON , 45415","$216,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2024 CV 06413 (0),,G27 18214 0029,5109 FORTMAN DR,"DAYTON , 45417","$69,000.00 ",,
"Auction Starts
07/25/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,2024 CV 05057 (0),,G27 01610 0118,6860 DERBY ROAD,"DAYTON , 45417","$255,000.00 ",,
"Auction Starts
07/25/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,2024 CV 05986 (0),,R72 10609 0036,373 HARRIET STREET,"DAYTON , 45417","$45,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2025 CV 00249 (0),,Q71 00211 0029,53 EAST DIXON AVENUE,"DAYTON , 45419","$294,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2024 CV 04989 (0),,R72 03803 0055,1217-1219 CREIGHTON AVENUE,"DAYTON , 45420","$78,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2025 CV 01439 (0),,P70 01412 0038,5630 BOTKINS ROAD,"DAYTON , 45424","$183,000.00 ",,
"Auction Starts
07/11/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2013 CV 00283 (0),,H33 01321 0025,5207 WEIGOLD COURT,"DAYTON , 45426","$102,000.00 ",,
"Auction Starts
08/01/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,2024 CV 05562 (0),,H33 00201 0038,705 MACMILLAN DRIVE,"DAYTON , 45426","$117,000.00 ",,
"Auction Starts
08/08/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/08/2025,Realforeclose.com,2022 CV 01452 (0),,"G27 18309 0179, G27 18309 0178, G27 18309 0180",304 ALBERS AVENUE,"DAYTON , 45427","$1,500.00 ",,
"Auction Starts
07/18/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,2025 CV 01097 (0),,N64 00601 0017,212 SCHUYLER DRIVE,"DAYTON , 45429","$144,000.00 ",,
"Auction Starts
08/01/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,2025 CV 00834 (0),,N64 00701 0006,4065 MEADOWCROFT RD,"DAYTON , 45429","$84,000.00 ",,
"Auction Starts
08/07/2025 10:00 AM ET",https://fulton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/07/2025,Realforeclose.com,25CV000018 (0),,31-059352-00.000,608 PALMWOOD,"DELTA , 43515","$100,000.00 ",,
"Auction Starts
08/05/2025 10:00 AM ET",https://hardin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,CVE20221048 (0),,4.32E+11,8806 STATE ROUTE 81,"DOLA , 45835","$263,500.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24992773-B (51820),,67118094,1282 1284 EAST 141ST STREET,"EAST CLEVELAND , 44112","$45,000.00 ",,
"Auction Starts
07/09/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,24CV212529,,MULTIPLE,82 WOODFORD AVENUE,"ELYRIA , 44035","$141,000.00 ",,
"Auction Starts
07/09/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,24CV212905,,MULTIPLE,41642 ROSEWOOD STREET,"ELYRIA , 44035","$87,000.00 ",,
"Auction Starts
07/09/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,24CV214070,,11-00-092-000-009,38227 CHESTNUT RIDGE ROAD,"ELYRIA , 44035","$252,000.00 ",,
"Auction Starts
07/16/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,24CV212493,,06-25-015-106-043,161 WARREN AVENUE,"ELYRIA , 44035","$84,000.00 ",,
"Auction Starts
07/23/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,23CV209083,,10-00-005-101-454,310 CAROL LANE,"ELYRIA , 44035","$300,000.00 ",,
"Auction Starts
07/23/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,23CV209218,,06-25-026-106-035,954 BENNETT DRIVE,"ELYRIA , 44035","$120,000.00 ",,
"Auction Starts
08/06/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,22CV206941,,06-22-007-000-024,151 ANTIOCH DRIVE,"ELYRIA , 44035","$255,000.00 ",,
"Auction Starts
08/06/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,24CV211976,,10-00-005-107-013,39325 CHESTNUT RIDGE ROAD,"ELYRIA , 44035","$171,000.00 ",,
"Auction Starts
08/06/2025 10:00 AM ET",https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,24CV213706,,06-24-036-105-038,41814 EDISON COURT,"ELYRIA , 44035","$150,000.00 ",,
"Auction Starts
07/25/2025 09:00 AM ET",https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,2024 CV 06142 (0),,M57 00613 0027,4612 CUTLASS DRIVE,"ENGLEWOOD , 45322","$171,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV24106171 (51812),,64113012,629 EAST 185TH STREET,"EUCLID , 44119","$125,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV23979316 (51800),,64116143,20451 MORRIS AVENUE,"EUCLID , 44123","$110,000.00 ",,
"Auction Starts
07/14/2025 09:00 AM ET",https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,CV23987670 (51803),,64504324,27651 LAKESHORE BOULEVARD,"EUCLID , 44132","$85,000.00 ",,
"Auction Starts
07/10/2025 09:30 AM ET",https://butler.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CV22040655 (5106),,A0700 074 000 006,6182 ROSS ROAD,"FAIRFIELD , 450140000","$276,000.00 ",,
"Auction Starts
07/10/2025 09:30 AM ET",https://butler.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CV24030605 (5105),,A0700 099 000 057,5263 TALLAWANDA DRIVE,"FAIRFIELD , 450140000","$261,000.00 ",,
"Auction Starts
08/07/2025 09:30 AM ET",https://butler.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/07/2025,Realforeclose.com,CV22122051 (5170),,MULTIPLE,2281 VENICE BLVD,"FAIRFIELD , 450140000","$94,500.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://trumbull.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,2024 SH 00318,,18-066178,5197 FISHER CORINTH RD,"FARMDALE , 44417","$240,000.00 ",,
"Auction Starts
08/05/2025 10:00 AM ET",https://hardin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,CVE20231181 (0),,2.31E+11,500 SOUTH WARNER STREET,"FOREST , 45843","$210,000.00 ",,
"Auction Starts
07/14/2025 08:30 AM ET",https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,24CV097781,,130352006,8782 ALYCE ST,"FRANKLIN , 45005","$120,000.00 ",,
