Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
1808 BEACONWOOD AVENUE,SOUTH EUCLID ,OH, 44121,cuyahoga,07/14/2025,09:00 AM ET,CV24106199 (51813),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1073 ARGONNE ROAD,SOUTH EUCLID ,OH, 44121,cuyahoga,07/14/2025,09:00 AM ET,CV24999282 (51825),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
14730 TIMBER LAKE DRIVE,STRONGSVILLE ,OH, 441360000,cuyahoga,07/14/2025,09:00 AM ET,CV20929143 (51796),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
870 MILBURN RD NE,MASSILLON ,OH, 44646,stark,07/14/2025,10:00 AM ET,2023CV01335 (0),https://stark.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
42 OHIO ST SW,NAVARRE ,OH, 44662,stark,07/14/2025,10:00 AM ET,2024CV01692 (0),https://stark.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
5 HURON STREET,NORWALK ,OH, 44857,huron,07/14/2025,10:00 AM ET,CVE20240210 (0),https://huron.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
428 E High Ave,Bellefontaine ,OH, ,logan,07/16/2025,01:00 PM ET,CV24-08-0248 (0),https://logan.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
9661 E LAKESHORE DR,HUNTSVILLE ,OH, ,logan,07/16/2025,01:00 PM ET,CV24-01-0005 (0),https://logan.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1115 RUTLEDGE AVE,CINCINNATI ,OH, 45205,hamilton,07/16/2025,11:00 AM ET,A2500579 (11101),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
470 EAST SHARON RD,CINCINNATI ,OH, 45215,hamilton,07/16/2025,11:00 AM ET,A1703036 (11105),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1074 STORMY WAY,CINCINNATI ,OH, 45230,hamilton,07/16/2025,11:00 AM ET,A2303886 (11107),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
2394 MADONNA DR,CINCINNATI ,OH, 45238,hamilton,07/16/2025,11:00 AM ET,A2401704 (11103),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5442 LARIAT DR,CINCINNATI ,OH, 45238,hamilton,07/16/2025,11:00 AM ET,A2500848 (11102),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5641 SAMVER RD,CINCINNATI ,OH, 45239,hamilton,07/16/2025,11:00 AM ET,A2303135 (11106),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
4473 RAEANN DR,CINCINNATI ,OH, 45252,hamilton,07/16/2025,11:00 AM ET,A2500071 (11100),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
13096 SMITH ROAD,WELLINGTON ,OH, 44090,medina,07/17/2025,09:00 AM ET,2024CIV0828 (0),https://medina.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
6525 CRAB APPLE DRIVE,CANAL WINCHESTER ,OH, 431100000,franklin,07/18/2025,09:00 AM ET,22CV3795 (13019),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
4155 TOWN SQUARE DRIVE,CANAL WINCHESTER ,OH, 431100000,franklin,07/18/2025,09:00 AM ET,25CV1207 (13025),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1256 SUMMIT STREET,COLUMBUS ,OH, 432010000,franklin,07/18/2025,09:00 AM ET,24CV9228 (13018),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
222 NORTH SEVENTEENTH ST,COLUMBUS ,OH, 432030000,franklin,07/18/2025,09:00 AM ET,24CV4582 (13024),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1575 GRANVILLE ST,COLUMBUS ,OH, 432030000,franklin,07/18/2025,09:00 AM ET,24CV6523 (13013),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
67 NORTH WHEATLAND AVENUE,COLUMBUS ,OH, 432040000,franklin,07/18/2025,09:00 AM ET,22CV327 (13020),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
75 N TERRACE AVE,COLUMBUS ,OH, 432040000,franklin,07/18/2025,09:00 AM ET,24CV4767 (13021),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
729 S BURGESS AVE,COLUMBUS ,OH, 432040000,franklin,07/18/2025,09:00 AM ET,24CV8055 (13015),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
101 ROCKWELL RD,COLUMBUS ,OH, 432070000,franklin,07/18/2025,09:00 AM ET,23CV8161 (13026),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1674 EAST HUDSON ST,COLUMBUS ,OH, 432110000,franklin,07/18/2025,09:00 AM ET,24CV9421 (13014),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
2827 E 6TH AVE,COLUMBUS ,OH, 432190000,franklin,07/18/2025,09:00 AM ET,25CV1021 (13022),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
4818 COLONEL PERRY DRIVE,COLUMBUS ,OH, 432290000,franklin,07/18/2025,09:00 AM ET,23CV4259 (12745),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
1508 CONSTANCE AVENUE,DAYTON ,OH, 45409,montgomery,07/18/2025,09:00 AM ET,2025 CV 00395 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
949 WESTBROOK RD,DAYTON ,OH, 45415,montgomery,07/18/2025,09:00 AM ET,2024 CV 06372 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
212 SCHUYLER DRIVE,DAYTON ,OH, 45429,montgomery,07/18/2025,09:00 AM ET,2025 CV 01097 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
6559 SAN MIGUEL PLACE,REYNOLDSBURG ,OH, 430680000,franklin,07/18/2025,09:00 AM ET,24CV6379 (13011),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
3700 MANAGUA DR,WESTERVILLE ,OH, 430810000,franklin,07/18/2025,09:00 AM ET,23CV2263 (12764),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
4781 POWDERHORN LN BLDG 57 UNI,WESTERVILLE ,OH, 430810000,franklin,07/18/2025,09:00 AM ET,24CV4013 (13017),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
108 WEST PLUM STREET,WESTERVILLE ,OH, 430810000,franklin,07/18/2025,09:00 AM ET,25CV338 (13012),https://franklin.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
825 DANMEAD AVENUE,AKRON ,OH, 44305,summit,07/18/2025,10:00 AM ET,CV2024083662 (9400),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
139 LAKOTAAVENUE,AKRON ,OH, 44319,summit,07/18/2025,10:00 AM ET,CV2025020906 (9403),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
531 SUNSET VIEW DRIVE,AKRON ,OH, 443200000,summit,07/18/2025,10:00 AM ET,CV2022124362 (9399),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
7648 2ND AVENUE,CLINTON ,OH, 44216,summit,07/18/2025,10:00 AM ET,CV2024083577 (9395),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
3020 13TH STREET,CUYAHOGA FALLS ,OH, 44223,summit,07/18/2025,10:00 AM ET,CV2021103285 (9404),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
225 SOUTH DAVID AVE.,JACKSON ,OH, 45640,jackson,07/18/2025,10:00 AM ET,24CIV0062 (0),https://jackson.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
8527 RAVENSWOOD LANE,MACEDONIA ,OH, 44056,summit,07/18/2025,10:00 AM ET,CV2023051546 (9393),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
4234 SUTTLE DRIVE,NORTON ,OH, 44203,summit,07/18/2025,10:00 AM ET,CV2024093940 (9401),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
9300 LINDBERGH BOULEVARD,OLMSTED FALLS ,OH, 44138,cuyahoga,07/21/2025,09:00 AM ET,CV23974295 (51677),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
86400 BUXTON RD,SCIO ,OH, 43988,harrison,07/21/2025,09:00 AM ET,CVE 2024-0062 (0),https://harrison.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
38328 DOLORES DRIVE,EASTLAKE ,OH, 44095,lake,07/21/2025,10:00 AM ET,25CF000176 (0),https://lake.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
10405 CHILLICOTHE RD,KIRTLAND ,OH, 44094,lake,07/21/2025,10:00 AM ET,24CF001949 (0),https://lake.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
6347 LOVELAND ROAD,MADISON ,OH, 44057,lake,07/21/2025,10:00 AM ET,24CF000023 (0),https://lake.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
105 NYE ROAD,PAINESVILLE ,OH, 44077,lake,07/21/2025,10:00 AM ET,24CF001584 (0),https://lake.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
1834 RIDGEWICK DRIVE,WICKLIFFE ,OH, 44092,lake,07/21/2025,10:00 AM ET,24CF001537 (0),https://lake.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
1798 RUSH ROAD,WICKLIFFE ,OH, 44092,lake,07/21/2025,10:00 AM ET,25CF000728 (0),https://lake.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
375 BEECHWOOD DRIVE,WILLOWICK ,OH, 44095,lake,07/21/2025,10:00 AM ET,24CF001129 (0),https://lake.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
325 WATT STREET,CIRCLEVILLE ,OH, 43113,pickaway,07/22/2025,01:30 PM ET,2024CI0252 (0),https://pickaway.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
310 CAROL LANE,ELYRIA ,OH, 44035,lorain,07/23/2025,10:00 AM ET,23CV209083,https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
954 BENNETT DRIVE,ELYRIA ,OH, 44035,lorain,07/23/2025,10:00 AM ET,23CV209218,https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
5006 CLIFTON AVENUE,LORAIN ,OH, 44055,lorain,07/23/2025,10:00 AM ET,23CV208895,https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
19411 PENCE ROAD,MAPLEWOOD ,OH, 45340,shelby,07/23/2025,10:00 AM ET,24CV000073 (0),https://shelby.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
6482 LEAR NAGLE ROAD,NORTH RIDGEVILLE ,OH, 44039,lorain,07/23/2025,10:00 AM ET,16CV189044,https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
7312 WARBLERS LANE,NORTH RIDGEVILLE ,OH, 44039,lorain,07/23/2025,10:00 AM ET,22CV206832,https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
34139 PEARL STREET,NORTH RIDGEVILLE ,OH, 44039,lorain,07/23/2025,10:00 AM ET,24CV211423,https://lorain.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
575 EASTDALE DR,DAYTON ,OH, 45415,montgomery,07/25/2025,09:00 AM ET,2024 CV 03422 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
6860 DERBY ROAD,DAYTON ,OH, 45417,montgomery,07/25/2025,09:00 AM ET,2024 CV 05057 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
4612 CUTLASS DRIVE,ENGLEWOOD ,OH, 45322,montgomery,07/25/2025,09:00 AM ET,2024 CV 06142 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
119 HILL CIRCLE,UNION ,OH, 45322,montgomery,07/25/2025,09:00 AM ET,2022 CV 05544 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
109 SCOTT AVE,VANDALIA ,OH, 45377,montgomery,07/25/2025,09:00 AM ET,2025 CV 01145 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
65 CARLTON DRIVE,AKRON ,OH, 443120000,summit,07/25/2025,10:00 AM ET,CV2024031198 (9453),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
159 WHITE POND DRIVE,AKRON ,OH, 443130000,summit,07/25/2025,10:00 AM ET,CV2019103955 (9454),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
881 VALDES AVENUE,AKRON ,OH, 44320,summit,07/25/2025,10:00 AM ET,CV2024041492 (9450),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
971 ALDER RUN WAY,AKRON ,OH, 44333,summit,07/25/2025,10:00 AM ET,CV2019010116 (9448),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
914 STEWART AVENUE,CAMBRIDGE ,OH, 43725,guernsey,07/25/2025,10:00 AM ET,24CV000592 (0),https://guernsey.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
7562 FOXDALE CIRCLE,HUDSON ,OH, 44236,summit,07/25/2025,10:00 AM ET,CV2025010084 (9452),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
8651 PINE CREEK LANE,NORTHFIELD ,OH, 44067,summit,07/25/2025,10:00 AM ET,CV2024062276 (9451),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
850 BENTLEY PLACE BLVD,TALLMADGE ,OH, 44278,summit,07/25/2025,10:00 AM ET,CV2024094079 (9449),https://summit.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
4345 Lancaster-Kirkersville Ro,Lancaster ,OH, 43130,fairfield,07/25/2025,11:00 AM ET,2023 CV 00491,https://fairfield.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
9245 Pimlico Place NW,Pickerington ,OH, 43147,fairfield,07/25/2025,11:00 AM ET,2023 CV 00300,https://fairfield.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
10 SAGE STREET,LEBANON ,OH, 45036,warren,07/28/2025,08:30 AM ET,24CV097988,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
424 GREGORY CT,LEBANON ,OH, 45036,warren,07/28/2025,08:30 AM ET,25CV098342,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
437 CROSSBOW DR,MAINEVILLE ,OH, 45039,warren,07/28/2025,08:30 AM ET,24CV097560,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
2396 UNION RD,MIDDLETOWN ,OH, 45044,warren,07/28/2025,08:30 AM ET,25CV098649,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
778 LINDEN CREEK,MORROW ,OH, 45152,warren,07/28/2025,08:30 AM ET,24CV097618,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
1853 RYAN RD,SPRINGBORO ,OH, 45066,warren,07/28/2025,08:30 AM ET,24CV098192,https://warren.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
192 CLARK STREET,BEREA ,OH, 44017,cuyahoga,07/28/2025,09:00 AM ET,CV23981698 (51726),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
3612 CYPRESS AVENUE,CLEVELAND ,OH, 44109,cuyahoga,07/28/2025,09:00 AM ET,CV24992622 (51736),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
13917 WOLF AVENUE,GARFIELD HEIGHTS ,OH, 44125,cuyahoga,07/28/2025,09:00 AM ET,CV24105379 (51733),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
62 MONROE STREET,MONROEVILLE ,OH, 44847,huron,07/28/2025,10:00 AM ET,CVE20250122 (0),https://huron.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
7343 MINERVA RD,WAYNESBURG ,OH, 44688,stark,07/28/2025,10:00 AM ET,2025CV00688 (0),https://stark.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
633 ROOSEVELT STREET,KENT ,OH, 44240,portage,07/28/2025,11:00 AM ET,2019FSH0000501OH672,https://portage.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
9223 HICKORY RIDGE DRIVE,STREETSBORO ,OH, 44241,portage,07/28/2025,11:00 AM ET,2024FSH0000589OH672,https://portage.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
3823 APPLEGATE AVENUE,CINCINNATI ,OH, 45211,hamilton,07/30/2025,11:00 AM ET,A2501046 (11128),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
112 PERSHING AVE,CINCINNATI ,OH, 45215,hamilton,07/30/2025,11:00 AM ET,A2403958 (11129),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
5426 WHETSEL AVENUE,CINCINNATI ,OH, 45227,hamilton,07/30/2025,11:00 AM ET,A2301996 (11120),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
523 CARPLIN PL,CINCINNATI ,OH, 45229,hamilton,07/30/2025,11:00 AM ET,A2500031 (11124),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
4104 EASTERMARIE DR,CINCINNATI ,OH, 45236,hamilton,07/30/2025,11:00 AM ET,A2403701 (11127),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
8376 HASKELL DR,CINCINNATI ,OH, 45239,hamilton,07/30/2025,11:00 AM ET,A2400533 (11121),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
4025 BEAVERCREEK CIRCLE,CINCINNATI ,OH, 45241,hamilton,07/30/2025,11:00 AM ET,A2405164 (11122),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
8534 MERRIL CT,CINCINNATI ,OH, 45247,hamilton,07/30/2025,11:00 AM ET,A2405236 (11123),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
4830 Stewart Road,Lima ,OH, 45801,allen,07/30/2025,11:00 AM ET,CF20240099,https://allen.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
2667 Jonathon Drive,Lima ,OH, 45806,allen,07/30/2025,11:00 AM ET,CF20240014,https://allen.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
24 EAST BEL MEADOW LANE,CHAGRIN FALLS ,OH, 44022,geauga,07/31/2025,10:00 AM ET,24F000660 (0),https://geauga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
12030 PRINCETON RD,HUNTSBURG ,OH, 44046,geauga,07/31/2025,10:00 AM ET,24F000276 (0),https://geauga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
